 ,Area,Mean,Min,Max,Ch,Frame
2518,1068.017,42.959,7,123,2,252
2519,1068.017,40.422,3,111,2,252
2520,2248.080,41.728,3,147,2,252
2521,1068.017,9.096,0,43,1,253
2522,1068.017,9.293,0,54,1,253
2523,1068.017,10.263,0,43,1,253
2524,1068.017,9.094,0,49,1,253
2525,2248.080,6.245,0,42,1,253
2526,1068.017,41.700,7,131,2,253
2527,1068.017,41.729,7,167,2,253
2528,1068.017,42.634,7,115,2,253
2529,1068.017,40.113,3,102,2,253
2530,2248.080,41.817,3,129,2,253
2531,1068.017,9.173,0,40,1,254
2532,1068.017,9.263,0,54,1,254
2533,1068.017,9.753,0,50,1,254
2534,1068.017,9.552,0,43,1,254
2535,2248.080,6.289,0,39,1,254
2536,1068.017,41.359,7,127,2,254
2537,1068.017,42.046,7,212,2,254
2538,1068.017,42.601,3,104,2,254
2539,1068.017,40.017,7,111,2,254
2540,2248.080,42.328,0,159,2,254
2541,1068.017,8.930,0,43,1,255
2542,1068.017,8.976,0,39,1,255
2543,1068.017,9.727,0,46,1,255
2544,1068.017,9.544,0,53,1,255
2545,2248.080,6.308,0,32,1,255
2546,1068.017,41.561,11,150,2,255
2547,1068.017,42.228,8,180,2,255
2548,1068.017,42.423,7,107,2,255
2549,1068.017,40.148,8,109,2,255
2550,2248.080,42.017,3,146,2,255
2551,1068.017,8.944,0,55,1,256
2552,1068.017,8.751,0,48,1,256
2553,1068.017,9.605,0,47,1,256
2554,1068.017,9.148,0,39,1,256
2555,2248.080,6.205,0,40,1,256
2556,1068.017,41.560,7,136,2,256
2557,1068.017,42.149,7,177,2,256
2558,1068.017,42.493,3,130,2,256
2559,1068.017,40.038,3,120,2,256
2560,2248.080,42.287,0,167,2,256
2561,1068.017,9.052,0,43,1,257
2562,1068.017,8.681,0,43,1,257
2563,1068.017,10.004,0,47,1,257
2564,1068.017,9.263,0,40,1,257
2565,2248.080,6.229,0,39,1,257
2566,1068.017,41.954,3,115,2,257
2567,1068.017,42.730,8,255,2,257
2568,1068.017,42.924,3,138,2,257
2569,1068.017,40.990,3,128,2,257
2570,2248.080,42.425,3,157,2,257
2571,1068.017,8.927,0,48,1,258
2572,1068.017,8.679,0,35,1,258
2573,1068.017,9.844,0,58,1,258
2574,1068.017,9.286,0,38,1,258
2575,2248.080,6.247,0,48,1,258
2576,1068.017,41.777,3,142,2,258
2577,1068.017,41.835,7,177,2,258
2578,1068.017,42.582,3,156,2,258
2579,1068.017,40.358,7,184,2,258
2580,2248.080,42.156,3,193,2,258
2581,1068.017,9.027,0,48,1,259
2582,1068.017,8.677,0,63,1,259
2583,1068.017,10.850,0,66,1,259
2584,1068.017,9.401,0,43,1,259
2585,2248.080,6.362,0,35,1,259
2586,1068.017,41.471,7,140,2,259
2587,1068.017,42.336,3,153,2,259
2588,1068.017,42.750,7,128,2,259
2589,1068.017,40.648,7,108,2,259
2590,2248.080,42.394,3,151,2,259
2591,1068.017,9.037,0,50,1,260
2592,1068.017,8.676,0,36,1,260
2593,1068.017,10.338,0,67,1,260
2594,1068.017,9.585,0,43,1,260
2595,2248.080,6.351,0,39,1,260
2596,1068.017,41.708,7,142,2,260
2597,1068.017,42.180,7,158,2,260
2598,1068.017,42.401,3,104,2,260
2599,1068.017,40.408,3,140,2,260
2600,2248.080,42.046,3,139,2,260
2601,1068.017,9.164,0,47,1,261
2602,1068.017,8.742,0,39,1,261
2603,1068.017,9.723,0,49,1,261
2604,1068.017,9.367,0,39,1,261
2605,2248.080,6.342,0,35,1,261
2606,1068.017,41.410,7,133,2,261
2607,1068.017,42.351,7,252,2,261
2608,1068.017,42.213,3,110,2,261
2609,1068.017,41.102,3,132,2,261
2610,2248.080,42.724,3,150,2,261
2611,1068.017,9.027,0,47,1,262
2612,1068.017,8.767,0,36,1,262
2613,1068.017,8.966,0,42,1,262
2614,1068.017,9.532,0,38,1,262
2615,2248.080,6.251,0,45,1,262
2616,1068.017,41.472,7,198,2,262
2617,1068.017,41.600,7,181,2,262
2618,1068.017,42.335,7,110,2,262
2619,1068.017,40.742,7,107,2,262
2620,2248.080,42.737,0,137,2,262
2621,1068.017,8.922,0,43,1,263
2622,1068.017,8.631,0,39,1,263
2623,1068.017,8.828,0,42,1,263
2624,1068.017,9.448,0,43,1,263
2625,2248.080,6.244,0,32,1,263
2626,1068.017,41.011,7,135,2,263
2627,1068.017,42.203,7,182,2,263
2628,1068.017,42.679,3,179,2,263
2629,1068.017,40.942,3,123,2,263
2630,2248.080,42.419,3,151,2,263
2631,1068.017,8.796,0,47,1,264
2632,1068.017,8.475,0,52,1,264
2633,1068.017,8.735,0,43,1,264
2634,1068.017,9.512,0,40,1,264
2635,2248.080,6.269,0,35,1,264
2636,1068.017,41.828,3,141,2,264
2637,1068.017,41.922,7,172,2,264
2638,1068.017,41.616,7,116,2,264
2639,1068.017,40.797,3,128,2,264
2640,2248.080,42.908,3,189,2,264
2641,1068.017,8.782,0,41,1,265
2642,1068.017,8.711,0,47,1,265
2643,1068.017,8.829,0,35,1,265
2644,1068.017,9.688,0,47,1,265
2645,2248.080,6.340,0,35,1,265
2646,1068.017,40.940,0,154,2,265
2647,1068.017,42.204,7,200,2,265
2648,1068.017,42.033,7,103,2,265
2649,1068.017,40.587,7,153,2,265
2650,2248.080,42.848,3,165,2,265
2651,1068.017,8.902,0,50,1,266
2652,1068.017,8.651,0,39,1,266
2653,1068.017,9.129,0,51,1,266
2654,1068.017,9.789,0,44,1,266
2655,2248.080,6.274,0,38,1,266
2656,1068.017,41.430,3,137,2,266
2657,1068.017,41.500,7,163,2,266
2658,1068.017,41.876,3,155,2,266
2659,1068.017,40.695,3,116,2,266
2660,2248.080,42.811,0,160,2,266
2661,1068.017,9.018,0,51,1,267
2662,1068.017,8.948,0,43,1,267
2663,1068.017,9.338,0,53,1,267
2664,1068.017,9.658,0,44,1,267
2665,2248.080,6.354,0,31,1,267
2666,1068.017,41.121,8,149,2,267
2667,1068.017,41.249,7,181,2,267
2668,1068.017,41.789,3,116,2,267
2669,1068.017,40.487,3,108,2,267
2670,2248.080,42.492,3,146,2,267
2671,1068.017,9.006,0,50,1,268
2672,1068.017,8.988,0,54,1,268
2673,1068.017,9.047,0,59,1,268
2674,1068.017,9.364,0,42,1,268
2675,2248.080,6.298,0,32,1,268
2676,1068.017,41.172,7,139,2,268
2677,1068.017,41.995,7,185,2,268
2678,1068.017,41.545,3,131,2,268
2679,1068.017,40.262,7,111,2,268
2680,2248.080,42.761,3,167,2,268
2681,1068.017,8.978,0,39,1,269
2682,1068.017,9.061,0,50,1,269
2683,1068.017,9.101,0,43,1,269
2684,1068.017,9.408,0,43,1,269
2685,2248.080,6.239,0,45,1,269
2686,1068.017,41.114,3,142,2,269
2687,1068.017,41.691,7,153,2,269
2688,1068.017,41.734,7,116,2,269
2689,1068.017,40.959,7,255,2,269
2690,2248.080,42.939,3,169,2,269
2691,1068.017,8.789,0,43,1,270
2692,1068.017,9.049,0,43,1,270
2693,1068.017,8.978,0,46,1,270
2694,1068.017,9.090,0,46,1,270
2695,2248.080,6.280,0,31,1,270
2696,1068.017,41.414,7,155,2,270
2697,1068.017,41.835,7,226,2,270
2698,1068.017,41.248,3,103,2,270
2699,1068.017,40.556,8,124,2,270
2700,2248.080,42.823,3,170,2,270
2701,1068.017,8.998,0,40,1,271
2702,1068.017,8.867,0,39,1,271
2703,1068.017,8.866,0,47,1,271
2704,1068.017,9.201,0,34,1,271
2705,2248.080,6.220,0,40,1,271
2706,1068.017,41.222,8,177,2,271
2707,1068.017,42.134,7,154,2,271
2708,1068.017,41.459,3,104,2,271
2709,1068.017,40.620,7,111,2,271
2710,2248.080,43.190,3,151,2,271
2711,1068.017,9.217,0,46,1,272
2712,1068.017,8.790,0,38,1,272
2713,1068.017,9.037,0,43,1,272
2714,1068.017,9.044,0,40,1,272
2715,2248.080,6.279,0,39,1,272
2716,1068.017,41.356,7,154,2,272
2717,1068.017,41.992,7,174,2,272
2718,1068.017,41.982,3,130,2,272
2719,1068.017,40.275,8,115,2,272
2720,2248.080,42.902,3,171,2,272
2721,1068.017,9.426,0,42,1,273
2722,1068.017,8.691,0,50,1,273
2723,1068.017,8.885,0,35,1,273
2724,1068.017,9.239,0,35,1,273
2725,2248.080,6.350,0,46,1,273
2726,1068.017,41.835,7,131,2,273
2727,1068.017,41.637,7,187,2,273
2728,1068.017,42.256,7,120,2,273
2729,1068.017,40.496,7,143,2,273
2730,2248.080,42.908,3,170,2,273
2731,1068.017,9.991,0,55,1,274
2732,1068.017,8.547,0,40,1,274
2733,1068.017,8.774,0,54,1,274
2734,1068.017,9.243,0,39,1,274
2735,2248.080,6.344,0,35,1,274
2736,1068.017,41.772,7,175,2,274
2737,1068.017,41.908,7,225,2,274
2738,1068.017,42.174,7,116,2,274
2739,1068.017,40.785,3,143,2,274
2740,2248.080,42.829,3,202,2,274
2741,1068.017,9.499,0,54,1,275
2742,1068.017,8.470,0,35,1,275
2743,1068.017,8.933,0,39,1,275
2744,1068.017,9.439,0,36,1,275
2745,2248.080,6.251,0,34,1,275
2746,1068.017,42.053,7,131,2,275
2747,1068.017,41.900,8,228,2,275
2748,1068.017,41.612,0,104,2,275
2749,1068.017,40.432,7,104,2,275
2750,2248.080,43.548,3,255,2,275
2751,1068.017,9.378,0,43,1,276
2752,1068.017,8.689,0,39,1,276
2753,1068.017,8.802,0,43,1,276
2754,1068.017,9.598,0,43,1,276
2755,2248.080,6.395,0,44,1,276
2756,1068.017,41.819,3,143,2,276
2757,1068.017,42.293,7,226,2,276
2758,1068.017,42.261,7,108,2,276
2759,1068.017,40.244,7,102,2,276
2760,2248.080,43.069,3,183,2,276
2761,1068.017,9.318,0,51,1,277
2762,1068.017,8.746,0,47,1,277
2763,1068.017,8.828,0,48,1,277
2764,1068.017,9.679,0,35,1,277
2765,2248.080,6.263,0,31,1,277
2766,1068.017,41.320,7,161,2,277
2767,1068.017,41.960,3,221,2,277
2768,1068.017,42.035,7,131,2,277
2769,1068.017,40.826,11,140,2,277
2770,2248.080,43.147,3,146,2,277
2771,1068.017,9.176,0,47,1,278
2772,1068.017,8.795,0,51,1,278
2773,1068.017,8.911,0,44,1,278
2774,1068.017,9.390,0,39,1,278
2775,2248.080,6.301,0,47,1,278
2776,1068.017,41.476,7,134,2,278
2777,1068.017,42.129,7,205,2,278
2778,1068.017,42.213,3,108,2,278
2779,1068.017,41.047,3,108,2,278
2780,2248.080,43.124,7,151,2,278
2781,1068.017,8.840,0,47,1,279
2782,1068.017,8.703,0,42,1,279
2783,1068.017,8.904,0,39,1,279
2784,1068.017,9.237,0,52,1,279
2785,2248.080,6.381,0,36,1,279
2786,1068.017,41.401,7,175,2,279
2787,1068.017,42.147,8,218,2,279
2788,1068.017,42.112,3,123,2,279
2789,1068.017,40.498,7,203,2,279
2790,2248.080,43.178,3,158,2,279
2791,1068.017,8.967,0,46,1,280
2792,1068.017,8.827,0,39,1,280
2793,1068.017,8.713,0,43,1,280
2794,1068.017,9.326,0,36,1,280
2795,2248.080,6.259,0,34,1,280
2796,1068.017,41.394,7,130,2,280
2797,1068.017,42.320,3,255,2,280
2798,1068.017,41.943,0,115,2,280
2799,1068.017,40.385,3,194,2,280
2800,2248.080,42.644,3,199,2,280
2801,1068.017,8.834,0,39,1,281
2802,1068.017,9.310,0,39,1,281
2803,1068.017,8.573,0,45,1,281
2804,1068.017,9.598,0,42,1,281
2805,2248.080,6.300,0,42,1,281
2806,1068.017,41.784,7,174,2,281
2807,1068.017,42.154,3,230,2,281
2808,1068.017,41.041,3,115,2,281
2809,1068.017,40.333,7,112,2,281
2810,2248.080,43.080,3,156,2,281
2811,1068.017,9.083,0,51,1,282
2812,1068.017,8.823,0,43,1,282
2813,1068.017,8.399,0,39,1,282
2814,1068.017,10.022,0,60,1,282
2815,2248.080,6.384,0,31,1,282
2816,1068.017,40.797,7,143,2,282
2817,1068.017,41.754,11,211,2,282
2818,1068.017,41.272,3,108,2,282
2819,1068.017,40.430,7,111,2,282
2820,2248.080,43.332,7,164,2,282
2821,1068.017,8.987,0,51,1,283
2822,1068.017,8.954,0,43,1,283
2823,1068.017,8.738,0,48,1,283
2824,1068.017,9.873,0,54,1,283
2825,2248.080,6.372,0,38,1,283
2826,1068.017,40.629,7,143,2,283
2827,1068.017,41.600,3,245,2,283
2828,1068.017,40.808,7,119,2,283
2829,1068.017,40.570,7,114,2,283
2830,2248.080,43.297,3,141,2,283
2831,1068.017,9.070,0,63,1,284
2832,1068.017,8.844,0,40,1,284
2833,1068.017,9.192,0,48,1,284
2834,1068.017,9.155,0,39,1,284
2835,2248.080,6.405,0,31,1,284
2836,1068.017,40.966,3,146,2,284
2837,1068.017,41.667,7,229,2,284
2838,1068.017,41.274,0,108,2,284
2839,1068.017,40.261,7,118,2,284
2840,2248.080,43.294,3,228,2,284
2841,1068.017,9.348,0,43,1,285
2842,1068.017,8.975,0,40,1,285
2843,1068.017,9.259,0,43,1,285
2844,1068.017,9.104,0,46,1,285
2845,2248.080,6.400,0,36,1,285
2846,1068.017,41.110,7,149,2,285
2847,1068.017,42.242,8,224,2,285
2848,1068.017,40.879,7,121,2,285
2849,1068.017,40.330,7,107,2,285
2850,2248.080,43.678,3,155,2,285
2851,1068.017,9.605,0,50,1,286
2852,1068.017,8.812,0,50,1,286
2853,1068.017,8.846,0,39,1,286
2854,1068.017,9.326,0,39,1,286
2855,2248.080,6.445,0,35,1,286
2856,1068.017,40.703,7,163,2,286
2857,1068.017,41.972,8,204,2,286
2858,1068.017,41.179,7,113,2,286
2859,1068.017,41.074,3,124,2,286
2860,2248.080,43.447,3,178,2,286
2861,1068.017,9.209,0,43,1,287
2862,1068.017,8.911,0,43,1,287
2863,1068.017,8.858,0,35,1,287
2864,1068.017,9.045,0,34,1,287
2865,2248.080,6.495,0,35,1,287
2866,1068.017,41.351,7,151,2,287
2867,1068.017,42.360,11,186,2,287
2868,1068.017,41.473,3,108,2,287
2869,1068.017,40.448,3,111,2,287
2870,2248.080,43.678,3,158,2,287
2871,1068.017,8.837,0,42,1,288
2872,1068.017,8.689,0,35,1,288
2873,1068.017,8.724,0,39,1,288
2874,1068.017,9.178,0,41,1,288
2875,2248.080,6.445,0,51,1,288
2876,1068.017,41.250,7,193,2,288
2877,1068.017,42.578,3,175,2,288
2878,1068.017,41.289,7,120,2,288
2879,1068.017,40.969,7,115,2,288
2880,2248.080,43.925,3,165,2,288
2881,1068.017,8.815,0,40,1,289
2882,1068.017,8.942,0,35,1,289
2883,1068.017,8.910,0,38,1,289
2884,1068.017,9.830,0,59,1,289
2885,2248.080,6.398,0,38,1,289
2886,1068.017,41.331,3,146,2,289
2887,1068.017,41.918,7,177,2,289
2888,1068.017,41.748,3,103,2,289
2889,1068.017,40.340,7,230,2,289
2890,2248.080,43.345,0,143,2,289
2891,1068.017,8.884,0,39,1,290
2892,1068.017,9.047,0,39,1,290
2893,1068.017,8.564,0,46,1,290
2894,1068.017,9.819,0,43,1,290
2895,2248.080,6.497,0,31,1,290
2896,1068.017,41.041,7,158,2,290
2897,1068.017,42.427,0,221,2,290
2898,1068.017,41.490,3,116,2,290
2899,1068.017,41.047,7,107,2,290
2900,2248.080,43.891,3,162,2,290
2901,1068.017,9.051,0,46,1,291
2902,1068.017,9.030,0,44,1,291
2903,1068.017,8.652,0,50,1,291
2904,1068.017,9.850,0,47,1,291
2905,2248.080,6.470,0,39,1,291
2906,1068.017,40.516,3,131,2,291
2907,1068.017,42.415,7,210,2,291
2908,1068.017,41.448,0,118,2,291
2909,1068.017,40.118,7,105,2,291
2910,2248.080,43.856,7,173,2,291
2911,1068.017,9.103,0,47,1,292
2912,1068.017,8.902,0,43,1,292
2913,1068.017,8.406,0,38,1,292
2914,1068.017,9.612,0,43,1,292
2915,2248.080,6.542,0,36,1,292
2916,1068.017,40.796,7,151,2,292
2917,1068.017,42.180,7,207,2,292
2918,1068.017,41.154,3,108,2,292
2919,1068.017,40.610,7,111,2,292
2920,2248.080,43.790,3,150,2,292
2921,1068.017,9.017,0,46,1,293
2922,1068.017,8.965,0,43,1,293
2923,1068.017,8.629,0,39,1,293
2924,1068.017,9.016,0,49,1,293
2925,2248.080,6.476,0,34,1,293
2926,1068.017,41.022,7,204,2,293
2927,1068.017,42.384,7,184,2,293
2928,1068.017,41.429,7,119,2,293
2929,1068.017,40.446,3,111,2,293
2930,2248.080,43.519,3,142,2,293
2931,1068.017,9.117,0,47,1,294
2932,1068.017,8.801,0,35,1,294
2933,1068.017,9.404,0,54,1,294
2934,1068.017,9.230,0,39,1,294
2935,2248.080,6.599,0,62,1,294
2936,1068.017,41.205,7,139,2,294
2937,1068.017,42.104,11,227,2,294
2938,1068.017,41.286,7,145,2,294
2939,1068.017,40.785,7,110,2,294
2940,2248.080,43.718,3,194,2,294
2941,1068.017,8.933,0,46,1,295
2942,1068.017,8.680,0,39,1,295
2943,1068.017,9.991,0,55,1,295
2944,1068.017,9.254,0,44,1,295
2945,2248.080,6.472,0,44,1,295
2946,1068.017,41.188,3,157,2,295
2947,1068.017,42.087,7,238,2,295
2948,1068.017,41.523,3,106,2,295
2949,1068.017,40.318,7,102,2,295
2950,2248.080,43.519,3,138,2,295
2951,1068.017,8.948,0,46,1,296
2952,1068.017,8.767,0,39,1,296
2953,1068.017,9.880,0,66,1,296
2954,1068.017,9.160,0,55,1,296
2955,2248.080,6.485,0,31,1,296
2956,1068.017,40.893,3,155,2,296
2957,1068.017,41.333,7,217,2,296
2958,1068.017,41.836,7,107,2,296
2959,1068.017,40.413,3,157,2,296
2960,2248.080,43.224,7,152,2,296
2961,1068.017,8.944,0,46,1,297
2962,1068.017,8.773,0,35,1,297
2963,1068.017,9.967,0,62,1,297
2964,1068.017,9.225,0,42,1,297
2965,2248.080,6.557,0,31,1,297
2966,1068.017,40.440,7,170,2,297
2967,1068.017,41.735,7,213,2,297
2968,1068.017,41.074,7,152,2,297
2969,1068.017,40.323,7,123,2,297
2970,2248.080,43.402,3,147,2,297
2971,1068.017,9.094,0,44,1,298
2972,1068.017,8.663,0,39,1,298
2973,1068.017,9.929,0,71,1,298
2974,1068.017,8.972,0,36,1,298
2975,2248.080,6.437,0,53,1,298
2976,1068.017,41.302,3,166,2,298
2977,1068.017,42.119,11,236,2,298
2978,1068.017,41.420,7,103,2,298
2979,1068.017,40.567,3,104,2,298
2980,2248.080,43.342,3,149,2,298
2981,1068.017,9.238,0,46,1,299
2982,1068.017,8.649,0,39,1,299
2983,1068.017,9.895,0,64,1,299
2984,1068.017,9.064,0,34,1,299
2985,2248.080,6.358,0,35,1,299
2986,1068.017,40.744,3,159,2,299
2987,1068.017,41.516,7,186,2,299
2988,1068.017,41.337,3,112,2,299
2989,1068.017,39.853,3,111,2,299
2990,2248.080,43.025,3,133,2,299
2991,1068.017,9.325,0,58,1,300
2992,1068.017,8.472,0,35,1,300
2993,1068.017,9.900,0,66,1,300
2994,1068.017,9.337,0,35,1,300
2995,2248.080,6.475,0,40,1,300
2996,1068.017,41.366,8,153,2,300
2997,1068.017,41.298,7,207,2,300
2998,1068.017,41.349,7,101,2,300
2999,1068.017,40.320,7,109,2,300
3000,2248.080,43.611,3,159,2,300
3001,1068.017,9.868,0,65,1,301
3002,1068.017,8.706,0,39,1,301
3003,1068.017,9.324,0,52,1,301
3004,1068.017,9.225,0,35,1,301
3005,2248.080,6.482,0,41,1,301
3006,1068.017,41.101,3,137,2,301
3007,1068.017,41.817,7,255,2,301
3008,1068.017,41.965,3,179,2,301
3009,1068.017,40.158,3,140,2,301
3010,2248.080,43.940,7,162,2,301
3011,1068.017,9.523,0,58,1,302
3012,1068.017,8.528,0,35,1,302
3013,1068.017,8.831,0,44,1,302
3014,1068.017,9.311,0,35,1,302
3015,2248.080,6.442,0,31,1,302
3016,1068.017,40.994,7,139,2,302
3017,1068.017,42.273,7,205,2,302
3018,1068.017,41.619,3,107,2,302
3019,1068.017,40.718,7,127,2,302
3020,2248.080,43.856,3,168,2,302
3021,1068.017,9.160,0,43,1,303
3022,1068.017,8.594,0,43,1,303
3023,1068.017,8.947,0,38,1,303
3024,1068.017,9.211,0,43,1,303
3025,2248.080,6.435,0,39,1,303
3026,1068.017,40.868,7,143,2,303
3027,1068.017,42.515,8,202,2,303
3028,1068.017,41.899,7,105,2,303
3029,1068.017,40.667,7,100,2,303
3030,2248.080,43.812,3,228,2,303
3031,1068.017,9.031,0,39,1,304
3032,1068.017,8.783,0,43,1,304
3033,1068.017,8.712,0,36,1,304
3034,1068.017,9.166,0,35,1,304
3035,2248.080,6.512,0,40,1,304
3036,1068.017,41.848,7,141,2,304
3037,1068.017,42.121,7,195,2,304
3038,1068.017,41.442,3,116,2,304
3039,1068.017,40.626,3,124,2,304
3040,2248.080,44.076,3,158,2,304
3041,1068.017,9.303,0,56,1,305
3042,1068.017,8.812,0,43,1,305
3043,1068.017,8.620,0,43,1,305
3044,1068.017,9.281,0,43,1,305
3045,2248.080,6.396,0,34,1,305
3046,1068.017,41.045,7,142,2,305
3047,1068.017,42.049,3,170,2,305
3048,1068.017,41.757,3,119,2,305
3049,1068.017,40.300,7,124,2,305
3050,2248.080,43.736,3,151,2,305
3051,1068.017,9.221,0,44,1,306
3052,1068.017,9.568,0,50,1,306
3053,1068.017,8.804,0,43,1,306
3054,1068.017,9.400,0,39,1,306
3055,2248.080,6.489,0,35,1,306
3056,1068.017,40.819,7,187,2,306
3057,1068.017,42.484,7,199,2,306
3058,1068.017,41.282,3,121,2,306
3059,1068.017,41.077,11,112,2,306
3060,2248.080,43.802,3,167,2,306
3061,1068.017,9.114,0,46,1,307
3062,1068.017,9.495,0,54,1,307
3063,1068.017,8.563,0,41,1,307
3064,1068.017,9.429,0,35,1,307
3065,2248.080,6.336,0,39,1,307
3066,1068.017,41.358,3,180,2,307
3067,1068.017,42.134,8,207,2,307
3068,1068.017,41.754,3,185,2,307
3069,1068.017,40.648,7,109,2,307
3070,2248.080,43.840,3,158,2,307
3071,1068.017,9.149,0,46,1,308
3072,1068.017,9.078,0,47,1,308
3073,1068.017,8.696,0,43,1,308
3074,1068.017,9.907,0,43,1,308
3075,2248.080,6.580,0,48,1,308
3076,1068.017,40.982,8,158,2,308
3077,1068.017,42.113,7,180,2,308
3078,1068.017,41.081,7,104,2,308
3079,1068.017,40.525,7,110,2,308
3080,2248.080,43.676,3,166,2,308
3081,1068.017,9.549,0,59,1,309
3082,1068.017,9.017,0,39,1,309
3083,1068.017,8.629,0,35,1,309
3084,1068.017,10.301,0,40,1,309
3085,2248.080,6.397,0,48,1,309
3086,1068.017,41.445,7,165,2,309
3087,1068.017,42.174,8,202,2,309
3088,1068.017,41.282,3,110,2,309
3089,1068.017,40.132,7,120,2,309
3090,2248.080,44.053,3,168,2,309
3091,1068.017,9.467,0,59,1,310
3092,1068.017,8.645,0,43,1,310
3093,1068.017,8.740,0,43,1,310
3094,1068.017,10.109,0,35,1,310
3095,2248.080,6.434,0,31,1,310
3096,1068.017,41.259,3,163,2,310
3097,1068.017,41.878,3,176,2,310
3098,1068.017,41.635,3,111,2,310
3099,1068.017,40.137,7,104,2,310
3100,2248.080,43.659,3,152,2,310
3101,1068.017,10.075,0,59,1,311
3102,1068.017,8.414,0,46,1,311
3103,1068.017,8.805,0,39,1,311
3104,1068.017,9.697,0,43,1,311
3105,2248.080,6.524,0,32,1,311
3106,1068.017,40.821,7,162,2,311
3107,1068.017,41.815,7,158,2,311
3108,1068.017,40.926,3,216,2,311
3109,1068.017,40.434,3,103,2,311
3110,2248.080,43.726,3,146,2,311
3111,1068.017,9.620,0,59,1,312
3112,1068.017,8.633,0,39,1,312
3113,1068.017,8.949,0,47,1,312
3114,1068.017,9.981,0,47,1,312
3115,2248.080,6.444,0,38,1,312
3116,1068.017,40.756,3,165,2,312
3117,1068.017,42.010,11,174,2,312
3118,1068.017,41.297,7,119,2,312
3119,1068.017,39.863,7,111,2,312
3120,2248.080,43.457,3,164,2,312
3121,1068.017,9.129,0,43,1,313
3122,1068.017,8.492,0,39,1,313
3123,1068.017,9.049,0,46,1,313
3124,1068.017,9.492,0,39,1,313
3125,2248.080,6.476,0,36,1,313
3126,1068.017,40.481,7,196,2,313
3127,1068.017,41.872,7,162,2,313
3128,1068.017,41.286,3,133,2,313
3129,1068.017,39.892,7,108,2,313
3130,2248.080,43.504,3,204,2,313
3131,1068.017,9.110,0,46,1,314
3132,1068.017,8.865,0,43,1,314
3133,1068.017,8.906,0,54,1,314
3134,1068.017,9.980,0,51,1,314
3135,2248.080,6.476,0,46,1,314
3136,1068.017,40.967,3,132,2,314
3137,1068.017,41.590,11,191,2,314
3138,1068.017,41.297,3,106,2,314
3139,1068.017,40.432,7,119,2,314
3140,2248.080,43.585,3,158,2,314
3141,1068.017,8.916,0,47,1,315
3142,1068.017,8.521,0,39,1,315
3143,1068.017,8.922,0,43,1,315
3144,1068.017,9.884,0,43,1,315
3145,2248.080,6.476,0,39,1,315
3146,1068.017,40.594,7,171,2,315
3147,1068.017,42.012,11,182,2,315
3148,1068.017,41.410,3,108,2,315
3149,1068.017,40.421,7,110,2,315
3150,2248.080,43.697,3,161,2,315
3151,1068.017,9.021,0,43,1,316
3152,1068.017,8.671,0,39,1,316
3153,1068.017,8.708,0,47,1,316
3154,1068.017,9.678,0,46,1,316
3155,2248.080,6.540,0,48,1,316
3156,1068.017,41.083,7,150,2,316
3157,1068.017,41.972,7,190,2,316
3158,1068.017,40.564,3,123,2,316
3159,1068.017,40.626,7,165,2,316
3160,2248.080,43.915,3,150,2,316
3161,1068.017,9.020,0,39,1,317
3162,1068.017,9.172,0,43,1,317
3163,1068.017,9.405,0,54,1,317
3164,1068.017,9.331,0,43,1,317
3165,2248.080,6.544,0,46,1,317
3166,1068.017,40.837,3,151,2,317
3167,1068.017,42.207,7,189,2,317
3168,1068.017,41.476,3,109,2,317
3169,1068.017,40.391,3,99,2,317
3170,2248.080,44.010,3,162,2,317
3171,1068.017,9.135,0,43,1,318
3172,1068.017,9.464,0,51,1,318
3173,1068.017,9.801,0,62,1,318
3174,1068.017,9.118,0,35,1,318
3175,2248.080,6.517,0,44,1,318
3176,1068.017,40.629,8,198,2,318
3177,1068.017,42.450,3,255,2,318
3178,1068.017,41.750,7,108,2,318
3179,1068.017,40.689,7,146,2,318
3180,2248.080,44.270,3,185,2,318
3181,1068.017,9.253,0,42,1,319
3182,1068.017,9.241,0,55,1,319
3183,1068.017,9.426,0,46,1,319
3184,1068.017,8.876,0,32,1,319
3185,2248.080,6.577,0,34,1,319
3186,1068.017,41.118,3,174,2,319
3187,1068.017,42.353,7,195,2,319
3188,1068.017,41.048,3,183,2,319
3189,1068.017,40.868,7,96,2,319
3190,2248.080,44.239,3,149,2,319
3191,1068.017,8.914,0,43,1,320
3192,1068.017,8.990,0,51,1,320
3193,1068.017,8.767,0,39,1,320
3194,1068.017,8.862,0,40,1,320
3195,2248.080,6.524,0,31,1,320
3196,1068.017,41.388,7,174,2,320
3197,1068.017,42.490,7,205,2,320
3198,1068.017,41.055,3,108,2,320
3199,1068.017,40.558,7,116,2,320
3200,2248.080,44.067,3,146,2,320
3201,1068.017,8.873,0,39,1,321
3202,1068.017,8.936,0,40,1,321
3203,1068.017,9.347,0,55,1,321
3204,1068.017,9.035,0,52,1,321
3205,2248.080,6.509,0,43,1,321
3206,1068.017,41.009,7,155,2,321
3207,1068.017,42.469,7,161,2,321
3208,1068.017,40.772,3,119,2,321
3209,1068.017,39.976,7,115,2,321
3210,2248.080,44.036,3,157,2,321
3211,1068.017,8.823,0,39,1,322
3212,1068.017,9.091,0,47,1,322
3213,1068.017,9.210,0,63,1,322
3214,1068.017,9.054,0,39,1,322
3215,2248.080,6.526,0,43,1,322
