"","Time","ROIName","ROI","Mean_Calcium","Mean_Background","Ratio","Background_Ratio","Normalised_Ratio"
"1",0,"Airpore Medium 1",4,8.653,35.84,0.241434151785714,0.177309231694875,1.36165584542822
"2",0,"Airpore Medium 2",5,8.739,45.402,0.192480507466631,0.177309231694875,1.08556393610607
"3",0,"Airpore Old 1",1,9.173,33.967,0.270056231047782,0.177309231694875,1.52308048749831
"4",0,"Airpore Old 2",2,12.351,45.657,0.270517116761942,0.177309231694875,1.52567982036866
"5",0,"Airpore Old 3",3,10.681,46.559,0.229407848106703,0.177309231694875,1.29382912504794
"6",0,"Airpore Young 1",6,9.166,41.905,0.218732848108818,0.177309231694875,1.23362357401236
"7",3,"Airpore Medium 1",4,8.472,36.734,0.230631023030435,0.17657328990228,1.30614898299778
"8",3,"Airpore Medium 2",5,8.716,46.083,0.189136991949309,0.17657328990228,1.07115290231032
"9",3,"Airpore Old 1",1,9.517,34.799,0.273484870254892,0.17657328990228,1.54884620661622
"10",3,"Airpore Old 2",2,12.457,45.852,0.271678443688389,0.17657328990228,1.53861574329131
"11",3,"Airpore Old 3",3,10.444,47.003,0.222198583069166,0.17657328990228,1.25839294942138
"12",3,"Airpore Young 1",6,9.148,42.585,0.214817423975578,0.17657328990228,1.2165907091297
"13",6,"Airpore Medium 1",4,8.397,36.397,0.230705827403357,0.170178198416587,1.35567205170783
"14",6,"Airpore Medium 2",5,9.082,46.44,0.195564168819983,0.170178198416587,1.14917287078837
"15",6,"Airpore Old 1",1,9.121,34.139,0.267172442075046,0.170178198416587,1.56995693079922
"16",6,"Airpore Old 2",2,12.206,45.649,0.267388113649806,0.170178198416587,1.57122425867533
"17",6,"Airpore Old 3",3,10.349,46.87,0.22080221890335,0.170178198416587,1.29747653317399
"18",6,"Airpore Young 1",6,9.031,42.733,0.211335501836988,0.170178198416587,1.24184827318274
"19",9,"Airpore Medium 1",4,7.793,36.106,0.215836703041046,0.173778906979156,1.24201899294334
"20",9,"Airpore Medium 2",5,9.272,46.378,0.19992237698909,0.173778906979156,1.15044098541297
"21",9,"Airpore Old 1",1,8.585,34.184,0.251140884624386,0.173778906979156,1.44517472799221
"22",9,"Airpore Old 2",2,11.947,45.914,0.260203859389293,0.173778906979156,1.49732705719287
"23",9,"Airpore Old 3",3,10.876,46.548,0.233651284695368,0.173778906979156,1.34453190411305
"24",9,"Airpore Young 1",6,9.244,42.877,0.215593441705343,0.173778906979156,1.24061916059354
"25",12,"Airpore Medium 1",4,7.937,36.706,0.216231678744619,0.175966326163955,1.22882419300581
"26",12,"Airpore Medium 2",5,9.412,46.244,0.203529106478678,0.175966326163955,1.15663667541165
"27",12,"Airpore Old 1",1,8.42,34.682,0.242777233146877,0.175966326163955,1.37968006970079
"28",12,"Airpore Old 2",2,11.954,46.073,0.259457816942678,0.175966326163955,1.4744742508344
"29",12,"Airpore Old 3",3,10.683,46.547,0.229509957677187,0.175966326163955,1.30428339717307
"30",12,"Airpore Young 1",6,9.088,43.126,0.210731345360108,0.175966326163955,1.19756631824978
"31",15,"Airpore Medium 1",4,7.824,36.456,0.214614878209348,0.176641276750091,1.21497580949317
"32",15,"Airpore Medium 2",5,9.795,46.669,0.209882363024706,0.176641276750091,1.18818413728771
"33",15,"Airpore Old 1",1,8.231,34.19,0.240742907282831,0.176641276750091,1.36289157161964
"34",15,"Airpore Old 2",2,11.729,46.039,0.254762266773822,0.176641276750091,1.44225784290642
"35",15,"Airpore Old 3",3,11.015,47.035,0.234187307324333,0.176641276750091,1.32577906836383
"36",15,"Airpore Young 1",6,9.495,42.054,0.225781138536168,0.176641276750091,1.27819014156923
"37",18,"Airpore Medium 1",4,7.739,36.643,0.211199956335453,0.175528888429111,1.20322049678306
"38",18,"Airpore Medium 2",5,9.891,45.949,0.215260397397114,0.175528888429111,1.22635310531263
"39",18,"Airpore Old 1",1,8.202,34.471,0.237939137245801,0.175528888429111,1.35555542666069
"40",18,"Airpore Old 2",2,12.051,45.962,0.262194856620687,0.175528888429111,1.49374190748423
"41",18,"Airpore Old 3",3,10.905,46.805,0.232987928640103,0.175528888429111,1.32734805492828
"42",18,"Airpore Young 1",6,9.899,42.7,0.231826697892272,0.175528888429111,1.32073244448248
"43",21,"Airpore Medium 1",4,7.618,36.562,0.208358404901264,0.178413470242868,1.16784009984018
"44",21,"Airpore Medium 2",5,9.456,46.298,0.204242083891313,0.178413470242868,1.14476829363436
"45",21,"Airpore Old 1",1,7.921,34.128,0.232096812001875,0.178413470242868,1.30089287364867
"46",21,"Airpore Old 2",2,12.098,45.566,0.265504981784664,0.178413470242868,1.48814426076261
"47",21,"Airpore Old 3",3,11.495,46.68,0.246251071122536,0.178413470242868,1.38022690095834
"48",21,"Airpore Young 1",6,9.663,42.586,0.226905555816466,0.178413470242868,1.27179610097594
"49",24,"Airpore Medium 1",4,7.859,36.474,0.215468552941822,0.180927549972347,1.19091068759154
"50",24,"Airpore Medium 2",5,9.309,45.857,0.203000632400724,0.180927549972347,1.12199956519474
"51",24,"Airpore Old 1",1,8.095,34.049,0.237745601926635,0.180927549972347,1.31403759108534
"52",24,"Airpore Old 2",2,11.83,45.402,0.260561208757323,0.180927549972347,1.44014114377356
"53",24,"Airpore Old 3",3,11.212,46.889,0.239117916782188,0.180927549972347,1.32162247716688
"54",24,"Airpore Young 1",6,9.291,42.507,0.218575763991813,0.180927549972347,1.20808447373117
"55",27,"Airpore Medium 1",4,7.91,36.629,0.215949111359852,0.17838863051781,1.2105542305752
"56",27,"Airpore Medium 2",5,9.278,45.434,0.204208302152573,0.17838863051781,1.14473832530591
"57",27,"Airpore Old 1",1,8.041,34.73,0.231528937517996,0.17838863051781,1.29789066066562
"58",27,"Airpore Old 2",2,11.679,45.784,0.255089114100996,0.17838863051781,1.42996284774734
"59",27,"Airpore Old 3",3,10.924,46.67,0.234068995071781,0.17838863051781,1.31212955888694
"60",27,"Airpore Young 1",6,9.747,42.085,0.231602708803612,0.17838863051781,1.29830420319578
"61",30,"Airpore Medium 1",4,7.935,36.234,0.218993210796489,0.179590546201881,1.21940277719471
"62",30,"Airpore Medium 2",5,9.026,45.37,0.198942032179855,0.179590546201881,1.10775336668457
"63",30,"Airpore Old 1",1,8.178,34.408,0.237677284352476,0.179590546201881,1.32343984346091
"64",30,"Airpore Old 2",2,11.662,45.35,0.25715545755237,0.179590546201881,1.43189863270028
"65",30,"Airpore Old 3",3,10.911,46.803,0.233126081661432,0.179590546201881,1.29809773727939
"66",30,"Airpore Young 1",6,9.685,42.411,0.228360566834076,0.179590546201881,1.27156229358182
"67",33,"Airpore Medium 1",4,8.1,36.416,0.222429701230228,0.179607183235611,1.23842319234216
"68",33,"Airpore Medium 2",5,8.989,45.346,0.198231376527147,0.179607183235611,1.10369403359054
"69",33,"Airpore Old 1",1,8.407,34.226,0.245631975690995,0.179607183235611,1.36760663613755
"70",33,"Airpore Old 2",2,11.562,45.092,0.256409119134214,0.179607183235611,1.42761060284462
"71",33,"Airpore Old 3",3,10.743,46.507,0.230997484249683,0.179607183235611,1.28612608966011
"72",33,"Airpore Young 1",6,9.537,41.584,0.229343016544825,0.179607183235611,1.27691449981691
"73",36,"Airpore Medium 1",4,8.2,36.788,0.22289877133848,0.178139242495678,1.25126147510079
"74",36,"Airpore Medium 2",5,9.02,45.249,0.199341421909876,0.178139242495678,1.11902026256069
"75",36,"Airpore Old 1",1,8.447,34.722,0.243275156961005,0.178139242495678,1.36564607299768
"76",36,"Airpore Old 2",2,11.682,45.228,0.25829132395861,0.178139242495678,1.44994062139271
"77",36,"Airpore Old 3",3,11.167,46.866,0.238275082149106,0.178139242495678,1.33757772184805
"78",36,"Airpore Young 1",6,9.587,42.184,0.227266262089892,0.178139242495678,1.27577876107453
"79",39,"Airpore Medium 1",4,7.914,36.561,0.216460162468204,0.182703860418952,1.18475965407543
"80",39,"Airpore Medium 2",5,8.966,45.121,0.198710134970413,0.182703860418952,1.08760775231983
"81",39,"Airpore Old 1",1,7.94,34.421,0.230673135585834,0.182703860418952,1.26255206133513
"82",39,"Airpore Old 2",2,11.682,45.311,0.257818189843526,0.182703860418952,1.41112612099346
"83",39,"Airpore Old 3",3,11.874,46.558,0.255036728381803,0.182703860418952,1.39590224200511
"84",39,"Airpore Young 1",6,9.449,42.305,0.223354213449947,0.182703860418952,1.22249312596779
"85",42,"Airpore Medium 1",4,7.922,36.645,0.216182289534725,0.179590554479292,1.20375088857834
"86",42,"Airpore Medium 2",5,8.997,45.625,0.197194520547945,0.179590554479292,1.09802278365749
"87",42,"Airpore Old 1",1,7.954,34.27,0.232098044937263,0.179590554479292,1.29237334118274
"88",42,"Airpore Old 2",2,11.608,46.086,0.251876925747516,0.179590554479292,1.40250653202676
"89",42,"Airpore Old 3",3,12.262,46.566,0.263325172872912,0.179590554479292,1.46625290865882
"90",42,"Airpore Young 1",6,9.423,41.606,0.226481757438831,0.179590554479292,1.26110060796625
"91",45,"Airpore Medium 1",4,7.527,36.462,0.20643409577094,0.1781276106934,1.15891127134839
"92",45,"Airpore Medium 2",5,9.051,45.399,0.199365624793498,0.1781276106934,1.11922920886562
"93",45,"Airpore Old 1",1,7.732,34.28,0.225554259043174,0.1781276106934,1.26625096561479
"94",45,"Airpore Old 2",2,11.285,45.886,0.24593557947958,0.1781276106934,1.38067073668267
"95",45,"Airpore Old 3",3,12.06,46.806,0.257659274451993,0.1781276106934,1.44648700697775
"96",45,"Airpore Young 1",6,9.335,42.537,0.219456003009145,0.1781276106934,1.23201564403668
"97",48,"Airpore Medium 1",4,7.534,37.079,0.203187788235929,0.179952541135362,1.12911874961015
"98",48,"Airpore Medium 2",5,8.947,46.063,0.194233983891627,0.179952541135362,1.0793622733314
"99",48,"Airpore Old 1",1,7.629,34.757,0.21949535345398,0.179952541135362,1.21974022744627
"100",48,"Airpore Old 2",2,11.659,45.413,0.256732653645432,0.179952541135362,1.42666867622789
"101",48,"Airpore Old 3",3,11.858,46.775,0.253511491181187,0.179952541135362,1.40876860966633
"102",48,"Airpore Young 1",6,9.292,42.444,0.218923758363962,0.179952541135362,1.21656386168665
"103",51,"Airpore Medium 1",4,7.794,36.399,0.214126761724223,0.179705452266555,1.19154293330294
"104",51,"Airpore Medium 2",5,9.059,46.074,0.196618483309459,0.179705452266555,1.09411529160404
"105",51,"Airpore Old 1",1,7.783,34.056,0.228535353535354,0.179705452266555,1.27172186849606
"106",51,"Airpore Old 2",2,11.71,45.708,0.256191476327995,0.179705452266555,1.4256188284593
"107",51,"Airpore Old 3",3,11.808,46.678,0.252967136552552,0.179705452266555,1.40767646925552
"108",51,"Airpore Young 1",6,9.586,42.366,0.226266345654534,0.179705452266555,1.25909560784453
"109",54,"Airpore Medium 1",4,7.842,36.81,0.213039934800326,0.178035133376708,1.19661737972556
"110",54,"Airpore Medium 2",5,9.222,45.858,0.201099044877666,0.178035133376708,1.12954696673356
"111",54,"Airpore Old 1",1,7.738,34.025,0.227421013960323,0.178035133376708,1.27739401570318
"112",54,"Airpore Old 2",2,12.85,45.941,0.279706580178925,0.178035133376708,1.57107518540786
"113",54,"Airpore Old 3",3,12.026,46.805,0.256938361286187,0.178035133376708,1.44318908528311
"114",54,"Airpore Young 1",6,9.515,42.241,0.225255083923203,0.178035133376708,1.26522827068397
"115",57,"Airpore Medium 1",4,7.617,36.332,0.209649895409006,0.181853960590874,1.15284756365942
"116",57,"Airpore Medium 2",5,9.518,45.881,0.20744970685033,0.181853960590874,1.1407489073996
"117",57,"Airpore Old 1",1,7.533,34.171,0.220450089256972,0.181853960590874,1.21223694298817
"118",57,"Airpore Old 2",2,13.323,45.465,0.293038601121742,0.181853960590874,1.61139521058331
"119",57,"Airpore Old 3",3,11.756,46.605,0.252247612917069,0.181853960590874,1.38708891517938
"120",57,"Airpore Young 1",6,10.051,42.459,0.236722485221037,0.181853960590874,1.30171751251326
"121",60,"Airpore Medium 1",4,7.563,36.242,0.208680536394239,0.182008697018913,1.14654156538769
"122",60,"Airpore Medium 2",5,9.304,45.942,0.202516216098559,0.182008697018913,1.11267329207634
"123",60,"Airpore Old 1",1,7.704,33.846,0.227619216450984,0.182008697018913,1.25059527472652
"124",60,"Airpore Old 2",2,13.379,45.698,0.292769924285527,0.182008697018913,1.60854909177831
"125",60,"Airpore Old 3",3,11.444,46.617,0.245489842761224,0.182008697018913,1.34878083730095
"126",60,"Airpore Young 1",6,10.404,42.21,0.246481876332623,0.182008697018913,1.35423131075439
"127",63,"Airpore Medium 1",4,7.803,36.646,0.212929105495825,0.177780658542909,1.19770681040892
"128",63,"Airpore Medium 2",5,8.969,45.837,0.195671618997753,0.177780658542909,1.10063502183802
"129",63,"Airpore Old 1",1,7.773,34.548,0.224991316429316,0.177780658542909,1.26555564746663
"130",63,"Airpore Old 2",2,12.867,45.975,0.279869494290375,0.177780658542909,1.57424039591363
"131",63,"Airpore Old 3",3,11.328,47.119,0.240412572423014,0.177780658542909,1.35229880681867
"132",63,"Airpore Young 1",6,10.41,42.768,0.243406285072952,0.177780658542909,1.36913816760445
"133",66,"Airpore Medium 1",4,7.927,36.742,0.215747645746013,0.180249757834385,1.19693722942054
"134",66,"Airpore Medium 2",5,9.03,45.553,0.198230632450113,0.180249757834385,1.09975533299883
"135",66,"Airpore Old 1",1,7.997,34.559,0.231401371567464,0.180249757834385,1.28378187215141
"136",66,"Airpore Old 2",2,12.907,45.456,0.28394491376276,0.180249757834385,1.57528596528629
"137",66,"Airpore Old 3",3,11.401,46.527,0.245040514110087,0.180249757834385,1.35944989360392
"138",66,"Airpore Young 1",6,10.579,42.126,0.251127569671937,0.180249757834385,1.39322001143921
"139",69,"Airpore Medium 1",4,8.07,37.388,0.215844656039371,0.181127279329754,1.19167392586079
"140",69,"Airpore Medium 2",5,8.831,45.686,0.193297727969181,0.181127279329754,1.06719279770812
"141",69,"Airpore Old 1",1,8.103,35.014,0.231421717027475,0.181127279329754,1.27767456058431
"142",69,"Airpore Old 2",2,13.062,45.418,0.287595226562156,0.181127279329754,1.58780735638705
"143",69,"Airpore Old 3",3,11.304,47.366,0.238652197778998,0.181127279329754,1.31759389674548
"144",69,"Airpore Young 1",6,10.692,41.982,0.25468057739031,0.181127279329754,1.4060862523455
"145",72,"Airpore Medium 1",4,8.298,36.829,0.225311575117435,0.182952348157762,1.23153147465014
"146",72,"Airpore Medium 2",5,8.71,45.633,0.190870641860057,0.182952348157762,1.04328063444951
"147",72,"Airpore Old 1",1,8.441,34.476,0.244836988049658,0.182952348157762,1.33825551032847
"148",72,"Airpore Old 2",2,12.441,45.838,0.271412365286444,0.182952348157762,1.48351397519315
"149",72,"Airpore Old 3",3,11.018,46.435,0.237277915365565,0.182952348157762,1.29693834353499
"150",72,"Airpore Young 1",6,11.32,42.082,0.268998621738511,0.182952348157762,1.47032068430491
"151",75,"Airpore Medium 1",4,8.189,36.773,0.222690561009436,0.183808769149498,1.2115339330101
"152",75,"Airpore Medium 2",5,8.494,45.282,0.187580053884546,0.183808769149498,1.02051743642318
"153",75,"Airpore Old 1",1,8.217,34.688,0.23688307195572,0.183808769149498,1.28874739247644
"154",75,"Airpore Old 2",2,12.518,45.251,0.276634770502309,0.183808769149498,1.50501399787576
"155",75,"Airpore Old 3",3,11.163,46.215,0.241544952937358,0.183808769149498,1.31411006153303
"156",75,"Airpore Young 1",6,10.708,42.481,0.252065629340176,0.183808769149498,1.37134713706266
"157",78,"Airpore Medium 1",4,8.057,37.037,0.217539217539218,0.186740851030483,1.16492570500124
"158",78,"Airpore Medium 2",5,8.602,45.885,0.187468671679198,0.186740851030483,1.00389749026364
"159",78,"Airpore Old 1",1,8.055,34.661,0.232393756671764,0.186740851030483,1.24447198023012
"160",78,"Airpore Old 2",2,12.03,44.92,0.267809439002671,0.186740851030483,1.43412347927532
"161",78,"Airpore Old 3",3,10.903,46.537,0.234286696607001,0.186740851030483,1.25460870138562
"162",78,"Airpore Young 1",6,10.697,41.741,0.25627081286984,0.186740851030483,1.37233396686195
"163",81,"Airpore Medium 1",4,7.902,36.786,0.214809982058392,0.181710213776722,1.18215689472657
"164",81,"Airpore Medium 2",5,8.736,45.722,0.191067757315953,0.181710213776722,1.05149706967341
"165",81,"Airpore Old 1",1,7.814,34.288,0.227893140457303,0.181710213776722,1.25415702134019
"166",81,"Airpore Old 2",2,11.729,45.272,0.259078459091712,0.181710213776722,1.42577818663544
"167",81,"Airpore Old 3",3,11.01,46.314,0.237725093924083,0.181710213776722,1.30826489597437
"168",81,"Airpore Young 1",6,9.827,41.782,0.235196974773826,0.181710213776722,1.29435197882066
"169",84,"Airpore Medium 1",4,8.016,37.178,0.215611383076013,0.188910244595982,1.14134298823833
"170",84,"Airpore Medium 2",5,8.778,45.245,0.194010387888164,0.188910244595982,1.0269977062551
"171",84,"Airpore Old 1",1,8.001,34.783,0.230026162205675,0.188910244595982,1.21764789780261
"172",84,"Airpore Old 2",2,11.786,45.172,0.260913840432126,0.188910244595982,1.38115241441848
"173",84,"Airpore Old 3",3,11.012,46.624,0.236187371310913,0.188910244595982,1.25026237627314
"174",84,"Airpore Young 1",6,9.675,42.276,0.228853250070962,0.188910244595982,1.2114390649401
"175",87,"Airpore Medium 1",4,8.145,36.328,0.224207223078617,0.186824377252076,1.20009618860445
"176",87,"Airpore Medium 2",5,8.658,45.691,0.1894902716071,0.186824377252076,1.0142695208957
"177",87,"Airpore Old 1",1,8.158,34.425,0.236978939724038,0.186824377252076,1.26845834151659
"178",87,"Airpore Old 2",2,11.97,45.288,0.264308426073132,0.186824377252076,1.41474271163505
"179",87,"Airpore Old 3",3,10.755,46.447,0.231554244622904,0.186824377252076,1.2394220070675
"180",87,"Airpore Young 1",6,10.031,42.394,0.236613671746002,0.186824377252076,1.2665032006329
"181",90,"Airpore Medium 1",4,8.289,36.744,0.225587851077727,0.188229750248704,1.19847075597594
"182",90,"Airpore Medium 2",5,8.448,46.431,0.181947405828003,0.188229750248704,0.966624062283457
"183",90,"Airpore Old 1",1,8.248,34.378,0.239920879632323,0.188229750248704,1.27461721282274
"184",90,"Airpore Old 2",2,11.869,44.934,0.264142965237904,0.188229750248704,1.4033008325671
"185",90,"Airpore Old 3",3,10.927,46.476,0.235110594715552,0.188229750248704,1.24906182155002
"186",90,"Airpore Young 1",6,10.295,42.674,0.241247598069082,0.188229750248704,1.28166561210609
"187",93,"Airpore Medium 1",4,8.305,36.908,0.225018966077815,0.185694021225176,1.21177281095633
"188",93,"Airpore Medium 2",5,8.364,45.85,0.182420937840785,0.185694021225176,0.982373781542369
"189",93,"Airpore Old 1",1,8.321,34.414,0.241791131516243,0.185694021225176,1.30209432657524
"190",93,"Airpore Old 2",2,11.865,45.29,0.261978361669243,0.185694021225176,1.41080665893687
"191",93,"Airpore Old 3",3,11.195,46.811,0.239153190489415,0.185694021225176,1.28788847864635
"192",93,"Airpore Young 1",6,9.937,42.28,0.235028382213813,0.185694021225176,1.26567554875024
"193",96,"Airpore Medium 1",4,8.612,36.724,0.234506045093127,0.187557688757615,1.25031421876916
"194",96,"Airpore Medium 2",5,8.501,46.186,0.18406010479366,0.187557688757615,0.981351956365412
"195",96,"Airpore Old 1",1,8.758,34.362,0.254874570746755,0.187557688757615,1.35891294265273
"196",96,"Airpore Old 2",2,11.602,45.562,0.254642026249945,0.187557688757615,1.35767308680704
"197",96,"Airpore Old 3",3,11.02,46.499,0.236994343964386,0.187557688757615,1.26358106422744
"198",96,"Airpore Young 1",6,9.821,41.976,0.23396702877835,0.187557688757615,1.24744034930346
"199",99,"Airpore Medium 1",4,8.92,37.05,0.240755735492578,0.185144644253323,1.30036564904986
"200",99,"Airpore Medium 2",5,8.591,46.056,0.186533784957443,0.185144644253323,1.00750300236727
"201",99,"Airpore Old 1",1,9.233,34.748,0.265713134568896,0.185144644253323,1.43516511450008
"202",99,"Airpore Old 2",2,11.302,45.576,0.247981393715991,0.185144644253323,1.33939274730892
"203",99,"Airpore Old 3",3,11.044,46.608,0.23695502917954,0.185144644253323,1.27983734088105
"204",99,"Airpore Young 1",6,9.631,41.874,0.229999522376654,0.185144644253323,1.24226937972863
"205",102,"Airpore Medium 1",4,8.807,37.253,0.236410490430301,0.188823746896952,1.25201673155717
"206",102,"Airpore Medium 2",5,8.789,45.861,0.191644316521663,0.188823746896952,1.01493757893836
"207",102,"Airpore Old 1",1,9.231,35.045,0.263404194606934,0.188823746896952,1.39497387873932
"208",102,"Airpore Old 2",2,11.726,45.626,0.257002586244685,0.188823746896952,1.36107131898479
"209",102,"Airpore Old 3",3,11.267,46.74,0.241056910569106,0.188823746896952,1.27662391267269
"210",102,"Airpore Young 1",6,9.682,41.732,0.232004217387137,0.188823746896952,1.22868135602536
"211",105,"Airpore Medium 1",4,8.999,37.314,0.24116953422308,0.184960091814909,1.30390038119369
"212",105,"Airpore Medium 2",5,8.78,45.783,0.191774239346482,0.184960091814909,1.03684117727619
"213",105,"Airpore Old 1",1,9.92,35.003,0.283404279633174,0.184960091814909,1.5322455609331
"214",105,"Airpore Old 2",2,11.392,45.74,0.24905990380411,0.184960091814909,1.34656023015681
"215",105,"Airpore Old 3",3,11.441,46.658,0.245209824681727,0.184960091814909,1.32574450129009
"216",105,"Airpore Young 1",6,9.781,41.921,0.233319815844088,0.184960091814909,1.2614603158695
"217",108,"Airpore Medium 1",4,8.681,37.456,0.231765271251602,0.181699924551864,1.27553862129121
"218",108,"Airpore Medium 2",5,9.304,46.373,0.200633989606021,0.181699924551864,1.10420513437666
"219",108,"Airpore Old 1",1,9.644,35.005,0.275503499500071,0.181699924551864,1.51625544248056
"220",108,"Airpore Old 2",2,11.521,44.915,0.256506734943783,0.181699924551864,1.41170523640237
"221",108,"Airpore Old 3",3,11.621,47.204,0.246186763833573,0.181699924551864,1.35490845381888
"222",108,"Airpore Young 1",6,9.549,42.166,0.226462078451833,0.181699924551864,1.24635207752765
"223",111,"Airpore Medium 1",4,8.341,37.346,0.223343865474214,0.176652865661537,1.26430932573795
"224",111,"Airpore Medium 2",5,9.266,46.095,0.201019633365875,0.176652865661537,1.13793587561169
"225",111,"Airpore Old 1",1,9.028,34.7,0.260172910662824,0.176652865661537,1.47279190568756
"226",111,"Airpore Old 2",2,11.399,45.51,0.250472423643155,0.176652865661537,1.41787919887501
"227",111,"Airpore Old 3",3,11.444,46.388,0.246701733206864,0.176652865661537,1.39653400064021
"228",111,"Airpore Young 1",6,9.67,42.254,0.228854072987173,0.176652865661537,1.29550161629222
"229",114,"Airpore Medium 1",4,8.481,36.596,0.231746638976937,0.180434103685197,1.2843837957666
"230",114,"Airpore Medium 2",5,9.196,45.747,0.201018646031434,0.180434103685197,1.11408343503704
"231",114,"Airpore Old 1",1,9.136,34.531,0.264573861168226,0.180434103685197,1.46631848283974
"232",114,"Airpore Old 2",2,11.38,45.508,0.250065922475169,0.180434103685197,1.38591273693724
"233",114,"Airpore Old 3",3,11.519,46.667,0.246833951186063,0.180434103685197,1.36800053950285
"234",114,"Airpore Young 1",6,9.847,42.027,0.234301758393414,0.180434103685197,1.29854475184026
"235",117,"Airpore Medium 1",4,8.303,36.96,0.224648268398268,0.177009287604421,1.26913266212511
"236",117,"Airpore Medium 2",5,8.902,45.847,0.194167557310184,0.177009287604421,1.09693429049954
"237",117,"Airpore Old 1",1,8.805,34.909,0.252227219341717,0.177009287604421,1.42493776883275
"238",117,"Airpore Old 2",2,11.372,45.313,0.250965506587513,0.177009287604421,1.41780982220758
"239",117,"Airpore Old 3",3,11.743,46.496,0.252559359944941,0.177009287604421,1.42681417095672
"240",117,"Airpore Young 1",6,10.156,42.446,0.239268717900391,0.177009287604421,1.35172973767968
"241",120,"Airpore Medium 1",4,8.306,37.212,0.22320756745136,0.178550891316849,1.25010615071792
"242",120,"Airpore Medium 2",5,9.112,45.322,0.201050262565641,0.178550891316849,1.12601097134187
"243",120,"Airpore Old 1",1,8.602,35.169,0.244590406323751,0.178550891316849,1.36986382156845
"244",120,"Airpore Old 2",2,11.352,45.479,0.249609709976033,0.178550891316849,1.39797515506706
"245",120,"Airpore Old 3",3,11.154,46.05,0.242214983713355,0.178550891316849,1.35655992488736
"246",120,"Airpore Young 1",6,10.45,42.296,0.247068280688481,0.178550891316849,1.38374151406528
"247",123,"Airpore Medium 1",4,8.09,36.792,0.21988475755599,0.181955006337136,1.20845676072565
"248",123,"Airpore Medium 2",5,9.011,45.874,0.196429349958582,0.181955006337136,1.07954902650289
"249",123,"Airpore Old 1",1,8.461,34.438,0.245687902897962,0.181955006337136,1.35026734270086
"250",123,"Airpore Old 2",2,11.231,45.231,0.248303154915876,0.181955006337136,1.36464041256335
"251",123,"Airpore Old 3",3,11.108,46.339,0.239711689937202,0.181955006337136,1.3174228880136
"252",123,"Airpore Young 1",6,10.506,41.72,0.251821668264621,0.181955006337136,1.3839776840107
"253",126,"Airpore Medium 1",4,8.254,37.387,0.220771926070559,0.177974074848421,1.24047239047928
"254",126,"Airpore Medium 2",5,8.778,46.272,0.189704356846473,0.177974074848421,1.06591006026042
"255",126,"Airpore Old 1",1,8.468,35.308,0.239832332615838,0.177974074848421,1.34756892440711
"256",126,"Airpore Old 2",2,11.345,45.223,0.250867921190545,0.177974074848421,1.40957564411674
"257",126,"Airpore Old 3",3,11.112,46.491,0.239014002710202,0.177974074848421,1.34297089569797
"258",126,"Airpore Young 1",6,10.471,42.706,0.245188029785042,0.177974074848421,1.37766149364095
"259",129,"Airpore Medium 1",4,8.34,36.85,0.226322930800543,0.181815812110627,1.24479234326899
"260",129,"Airpore Medium 2",5,8.857,45.649,0.194023965475695,0.181815812110627,1.06714571864431
"261",129,"Airpore Old 1",1,8.412,34.557,0.243423908325375,0.181815812110627,1.3388489455321
"262",129,"Airpore Old 2",2,11.186,45.396,0.246409375275355,0.181815812110627,1.35526922776895
"263",129,"Airpore Old 3",3,11.304,46.542,0.24287740105711,0.181815812110627,1.33584311638049
"264",129,"Airpore Young 1",6,10.169,41.998,0.242130577646555,0.181815812110627,1.33173553408671
"265",132,"Airpore Medium 1",4,8.2,38.015,0.215704327239248,0.17984379459768,1.19939822067138
"266",132,"Airpore Medium 2",5,9.135,46.254,0.197496432740952,0.17984379459768,1.09815539192087
"267",132,"Airpore Old 1",1,8.369,35.462,0.235999097625627,0.17984379459768,1.31224487424528
"268",132,"Airpore Old 2",2,11.347,45.599,0.248843176385447,0.17984379459768,1.38366284442631
"269",132,"Airpore Old 3",3,12.299,46.748,0.263091469153761,0.17984379459768,1.46288877935605
"270",132,"Airpore Young 1",6,10.032,42.636,0.235294117647059,0.17984379459768,1.30832491703939
"271",135,"Airpore Medium 1",4,8.066,37.549,0.214812644810781,0.177542318128957,1.20992362313729
"272",135,"Airpore Medium 2",5,9.083,46.373,0.195868285424708,0.177542318128957,1.10322027722112
"273",135,"Airpore Old 1",1,8.083,35,0.230942857142857,0.177542318128957,1.30077639841963
"274",135,"Airpore Old 2",2,11.381,45.325,0.251097628240485,0.177542318128957,1.41429733984943
"275",135,"Airpore Old 3",3,12.513,46.542,0.268853938378239,0.177542318128957,1.514309045931
"276",135,"Airpore Young 1",6,9.719,42.692,0.227653893001031,0.177542318128957,1.28225143954511
"277",138,"Airpore Medium 1",4,8.086,37.281,0.21689332367694,0.1755782016069,1.23530894890096
"278",138,"Airpore Medium 2",5,9.577,46.289,0.206895806779148,0.1755782016069,1.17836841296715
"279",138,"Airpore Old 1",1,8.128,35.145,0.231270450988761,0.1755782016069,1.31719341508321
"280",138,"Airpore Old 2",2,11.103,45.725,0.242821213778021,0.1755782016069,1.38298041303368
"281",138,"Airpore Old 3",3,12.209,46.886,0.260397560039244,0.1755782016069,1.4830859278434
"282",138,"Airpore Young 1",6,9.323,42.09,0.221501544309812,0.1755782016069,1.26155492129786
