"","Time","ROIName","ROI","Mean_Calcium","Mean_Background","Ratio","Background_Ratio","Normalised_Ratio"
"1",0,"Airpore Medium 1",4,7.043,63.278,0.111302506400329,0.11761637404423,0.946318123686362
"2",0,"Airpore Medium 2",5,6.426,72.91,0.0881360581538884,0.11761637404423,0.749351940748869
"3",0,"Airpore Old 1",1,6.855,66.771,0.102664330323044,0.11761637404423,0.872874471410226
"4",0,"Airpore Old 2",2,7.402,70.317,0.10526615185517,0.11761637404423,0.894995724112229
"5",0,"Airpore Old 3",3,5.263,49.732,0.105827233974101,0.11761637404423,0.899766166352865
"6",3,"Airpore Medium 1",4,7.079,64.384,0.10994967693837,0.118758713987935,0.925824078471748
"7",3,"Airpore Medium 2",5,6.901,72.367,0.0953611452733981,0.118758713987935,0.802982299750114
"8",3,"Airpore Old 1",1,6.894,66.053,0.104370732593523,0.118758713987935,0.878846941742117
"9",3,"Airpore Old 2",2,7.483,71.267,0.104999508889107,0.118758713987935,0.884141511500153
"10",3,"Airpore Old 3",3,5.137,50.044,0.102649668291903,0.118758713987935,0.864354832120627
"11",6,"Airpore Medium 1",4,7.214,63.42,0.113749605802586,0.120744896674269,0.942065535982413
"12",6,"Airpore Medium 2",5,6.47,72.823,0.088845557035552,0.120744896674269,0.735812108690846
"13",6,"Airpore Old 1",1,7.049,65.635,0.107396968081054,0.120744896674269,0.889453476205932
"14",6,"Airpore Old 2",2,7.688,70.413,0.109184383565535,0.120744896674269,0.904256714551502
"15",6,"Airpore Old 3",3,5.305,49.608,0.106938397032737,0.120744896674269,0.885655625854089
"16",9,"Airpore Medium 1",4,7.066,63.17,0.111856894095298,0.121695675629632,0.919152578894614
"17",9,"Airpore Medium 2",5,6.56,72.255,0.0907895647360044,0.121695675629632,0.746037722920518
"18",9,"Airpore Old 1",1,6.923,65.197,0.106185867447889,0.121695675629632,0.872552511816891
"19",9,"Airpore Old 2",2,7.755,69.74,0.111198738170347,0.121695675629632,0.913744367620497
"20",9,"Airpore Old 3",3,5.164,48.397,0.106700828563754,0.121695675629632,0.876784060006265
"21",12,"Airpore Medium 1",4,7.17,62.635,0.114472738884011,0.124722630471744,0.917818510169605
"22",12,"Airpore Medium 2",5,6.607,71.105,0.0929189227199212,0.124722630471744,0.745004514164507
"23",12,"Airpore Old 1",1,7.064,64.407,0.109677519524275,0.124722630471744,0.879371442932504
"24",12,"Airpore Old 2",2,7.718,69.546,0.110976907370661,0.124722630471744,0.889789663278492
"25",12,"Airpore Old 3",3,5.218,47.962,0.10879446228264,0.124722630471744,0.872291274415412
"26",15,"Airpore Medium 1",4,7.265,62.471,0.116293960397625,0.126788856304985,0.917225407553833
"27",15,"Airpore Medium 2",5,6.399,69.644,0.0918815691229682,0.126788856304985,0.724681740972179
"28",15,"Airpore Old 1",1,7.041,64.15,0.109758378799688,0.126788856304985,0.865678435774111
"29",15,"Airpore Old 2",2,7.384,69.592,0.106104149902288,0.126788856304985,0.836857062950852
"30",15,"Airpore Old 3",3,5.248,47.436,0.110633274306434,0.126788856304985,0.872578849045772
"31",18,"Airpore Medium 1",4,7.036,61.845,0.113768291696984,0.124357459379616,0.914848954494102
"32",18,"Airpore Medium 2",5,6.384,70.182,0.0909634949132256,0.124357459379616,0.731467942228931
"33",18,"Airpore Old 1",1,6.774,64.621,0.104826604354622,0.124357459379616,0.842945850434479
"34",18,"Airpore Old 2",2,7.716,69.564,0.110919441090219,0.124357459379616,0.891940392185275
"35",18,"Airpore Old 3",3,5.002,46.947,0.106545679170128,0.124357459379616,0.85676950704569
"36",21,"Airpore Medium 1",4,7.126,62.418,0.11416578551059,0.126429762897653,0.902997703183302
"37",21,"Airpore Medium 2",5,6.601,69.038,0.0956140096758307,0.126429762897653,0.756261876036515
"38",21,"Airpore Old 1",1,6.781,63.672,0.106498932026637,0.126429762897653,0.842356495699904
"39",21,"Airpore Old 2",2,7.312,69.577,0.105092200008624,0.126429762897653,0.831229906629641
"40",21,"Airpore Old 3",3,5.157,45.986,0.112142826077502,0.126429762897653,0.88699704489902
"41",24,"Airpore Medium 1",4,7.056,62.766,0.112417550903355,0.123321507163066,0.91158106553715
"42",24,"Airpore Medium 2",5,6.412,68.517,0.0935826145336194,0.123321507163066,0.758850720254954
"43",24,"Airpore Old 1",1,6.761,63.299,0.106810534131661,0.123321507163066,0.866114407687434
"44",24,"Airpore Old 2",2,7.661,68.985,0.111053127491484,0.123321507163066,0.900517112109565
"45",24,"Airpore Old 3",3,5.039,45.813,0.109990614017855,0.123321507163066,0.891901311848355
"46",27,"Airpore Medium 1",4,7.128,63.061,0.113033412093053,0.123986863117298,0.911656358191088
"47",27,"Airpore Medium 2",5,6.405,68.665,0.0932789630816282,0.123986863117298,0.752329406006357
"48",27,"Airpore Old 1",1,6.878,64.301,0.106965677050124,0.123986863117298,0.862717826395274
"49",27,"Airpore Old 2",2,7.334,69.625,0.105335727109515,0.123986863117298,0.849571676072345
"50",27,"Airpore Old 3",3,5.096,45.737,0.111419638367186,0.123986863117298,0.898640675034884
"51",30,"Airpore Medium 1",4,6.951,62.429,0.111342485063032,0.124799370097817,0.892171851314333
"52",30,"Airpore Medium 2",5,6.349,69.164,0.0917963102191892,0.124799370097817,0.735551070067422
"53",30,"Airpore Old 1",1,6.989,63.867,0.109430535331235,0.124799370097817,0.876851663958437
"54",30,"Airpore Old 2",2,7.326,68.781,0.106511972783181,0.124799370097817,0.853465628069263
"55",30,"Airpore Old 3",3,5.054,44.93,0.112486089472513,0.124799370097817,0.901335394436264
"56",33,"Airpore Medium 1",4,7.071,62.676,0.112818303656902,0.125852354701049,0.896433792795467
"57",33,"Airpore Medium 2",5,6.307,68.623,0.091907960887749,0.125852354701049,0.730283999104092
"58",33,"Airpore Old 1",1,6.524,64.216,0.101594618163698,0.125852354701049,0.807252422134064
"59",33,"Airpore Old 2",2,7.268,69.074,0.105220488172105,0.125852354701049,0.836062928040137
"60",33,"Airpore Old 3",3,4.797,44.873,0.106901700354333,0.125852354701049,0.849421535324217
"61",36,"Airpore Medium 1",4,6.876,62.628,0.10979114772945,0.126598110061145,0.867241601603867
"62",36,"Airpore Medium 2",5,6.204,67.6,0.0917751479289941,0.126598110061145,0.724933001643295
"63",36,"Airpore Old 1",1,6.788,64.257,0.105638296216755,0.126598110061145,0.834438177360885
"64",36,"Airpore Old 2",2,7.293,69.209,0.10537646837839,0.126598110061145,0.832369996104166
"65",36,"Airpore Old 3",3,4.803,44.464,0.108019971212666,0.126598110061145,0.853251056911468
"66",39,"Airpore Medium 1",4,6.867,62.719,0.109488352811748,0.127781211372064,0.856842345099916
"67",39,"Airpore Medium 2",5,5.97,67.905,0.0879169427877181,0.127781211372064,0.688027150812711
"68",39,"Airpore Old 1",1,6.766,64.04,0.105652717051843,0.127781211372064,0.826825132720103
"69",39,"Airpore Old 2",2,7.228,69.263,0.104355860993604,0.127781211372064,0.816676097159136
"70",39,"Airpore Old 3",3,4.765,44.452,0.107194276972915,0.127781211372064,0.838889190530476
"71",42,"Airpore Medium 1",4,6.825,62.76,0.108747609942639,0.12528029939842,0.868034403372527
"72",42,"Airpore Medium 2",5,6.062,66.5,0.0911578947368421,0.12528029939842,0.727631520475055
"73",42,"Airpore Old 1",1,6.813,64.059,0.106355078911628,0.12528029939842,0.848936979096731
"74",42,"Airpore Old 2",2,7.423,68.831,0.10784384942831,0.12528029939842,0.860820495689767
"75",42,"Airpore Old 3",3,4.756,44.533,0.106797206565917,0.12528029939842,0.85246608667719
"76",45,"Airpore Medium 1",4,6.973,63.371,0.110034558394218,0.124460941350419,0.884089074052691
"77",45,"Airpore Medium 2",5,5.91,66.75,0.0885393258426966,0.124460941350419,0.711382421521422
"78",45,"Airpore Old 1",1,6.753,64.054,0.105426671246136,0.124460941350419,0.847066317370266
"79",45,"Airpore Old 2",2,7.143,68.219,0.104706899837289,0.124460941350419,0.841283206612484
"80",45,"Airpore Old 3",3,4.722,44.11,0.107050555429608,0.124460941350419,0.860113657088674
"81",48,"Airpore Medium 1",4,7.017,62.79,0.111753463927377,0.124348094429872,0.898714728518836
"82",48,"Airpore Medium 2",5,5.81,67.561,0.0859963588460798,0.124348094429872,0.691577617175138
"83",48,"Airpore Old 1",1,6.648,65.797,0.101038041248081,0.124348094429872,0.812541934891195
"84",48,"Airpore Old 2",2,7.184,69.287,0.103684673892649,0.124348094429872,0.833825997640229
"85",48,"Airpore Old 3",3,4.643,44.141,0.105185655059922,0.124348094429872,0.845896799160382
"86",51,"Airpore Medium 1",4,6.813,62.475,0.109051620648259,0.124950013842321,0.872761973326997
"87",51,"Airpore Medium 2",5,5.952,66.972,0.0888729618347966,0.124950013842321,0.711268123162827
"88",51,"Airpore Old 1",1,6.709,66.423,0.101004170242235,0.124950013842321,0.808356615067659
"89",51,"Airpore Old 2",2,7.133,68.898,0.103529855728758,0.124950013842321,0.828570182148254
"90",51,"Airpore Old 3",3,4.635,44.022,0.10528826495843,0.124950013842321,0.842643083587788
"91",54,"Airpore Medium 1",4,6.993,63.458,0.110198871694664,0.124318716710021,0.886422210677319
"92",54,"Airpore Medium 2",5,5.936,66.981,0.0886221465788806,0.124318716710021,0.712862462903279
"93",54,"Airpore Old 1",1,6.592,66.525,0.0990905674558437,0.124318716710021,0.797068776755288
"94",54,"Airpore Old 2",2,6.88,68.941,0.0997954772921774,0.124318716710021,0.802738959451735
"95",54,"Airpore Old 3",3,4.561,44.525,0.102436833239753,0.124318716710021,0.823985606919443
"96",57,"Airpore Medium 1",4,7.025,63.399,0.110806164135081,0.125984251968504,0.879523927822205
"97",57,"Airpore Medium 2",5,5.958,65.905,0.0904028525908505,0.125984251968504,0.717572642439876
"98",57,"Airpore Old 1",1,6.731,65.556,0.102675575080847,0.125984251968504,0.814987377204222
"99",57,"Airpore Old 2",2,7.046,69.897,0.100805470907192,0.125984251968504,0.800143425325837
"100",57,"Airpore Old 3",3,4.609,43.963,0.104838159361281,0.125984251968504,0.832152889930169
"101",60,"Airpore Medium 1",4,6.865,63.616,0.10791310362173,0.124477294119462,0.866930024347773
"102",60,"Airpore Medium 2",5,5.845,66.31,0.088146584225607,0.124477294119462,0.708133839582114
"103",60,"Airpore Old 1",1,6.456,66.983,0.0963826642580953,0.124477294119462,0.774299159857987
"104",60,"Airpore Old 2",2,6.939,69.46,0.0998992225741434,0.124477294119462,0.80254976042674
"105",60,"Airpore Old 3",3,4.596,44.187,0.104012492362007,0.124477294119462,0.835594098488234
"106",63,"Airpore Medium 1",4,6.713,63.851,0.105135393337614,0.123390092879257,0.852057007854707
"107",63,"Airpore Medium 2",5,5.876,66.273,0.0886635583118314,0.123390092879257,0.718563024331239
"108",63,"Airpore Old 1",1,6.895,67.225,0.102566009669022,0.123390092879257,0.831233750422634
"109",63,"Airpore Old 2",2,7.059,69.551,0.101493867809234,0.123390092879257,0.822544707122881
"110",63,"Airpore Old 3",3,4.71,44.265,0.106404608607252,0.123390092879257,0.862343208634859
"111",66,"Airpore Medium 1",4,6.719,63.607,0.105633027811404,0.122822501974265,0.860046213954653
"112",66,"Airpore Medium 2",5,5.97,65.297,0.0914283964041227,0.122822501974265,0.744394511872749
"113",66,"Airpore Old 1",1,6.572,67.589,0.0972347571350368,0.122822501974265,0.791668917112684
"114",66,"Airpore Old 2",2,6.819,69.508,0.0981038153881568,0.122822501974265,0.798744642156146
"115",66,"Airpore Old 3",3,4.488,43.562,0.10302557274689,0.122822501974265,0.83881675662719
"116",69,"Airpore Medium 1",4,6.969,64.018,0.108860008122715,0.123334103690008,0.882643201399731
"117",69,"Airpore Medium 2",5,6.001,65.909,0.0910497807583183,0.123334103690008,0.73823685448078
"118",69,"Airpore Old 1",1,6.621,67.921,0.097480896924368,0.123334103690008,0.790380713913317
"119",69,"Airpore Old 2",2,6.905,69.519,0.0993253642888994,0.123334103690008,0.805335761295567
"120",69,"Airpore Old 3",3,4.705,43.728,0.107596963044274,0.123334103690008,0.872402359323995
"121",72,"Airpore Medium 1",4,6.912,63.833,0.108282549778328,0.123624256250578,0.875900515501152
"122",72,"Airpore Medium 2",5,5.82,65.047,0.0894737651236798,0.123624256250578,0.723755740478006
"123",72,"Airpore Old 1",1,6.512,68.082,0.0956493640022326,0.123624256250578,0.773710329212074
"124",72,"Airpore Old 2",2,6.949,70.308,0.0988365477612789,0.123624256250578,0.799491546067981
"125",72,"Airpore Old 3",3,4.546,43.214,0.105197389734808,0.123624256250578,0.850944571278796
"126",75,"Airpore Medium 1",4,7.083,62.71,0.112948493063307,0.123153014868909,0.917139488493533
"127",75,"Airpore Medium 2",5,5.973,64.606,0.0924527133702752,0.123153014868909,0.750714170243314
"128",75,"Airpore Old 1",1,6.542,68.325,0.0957482619831687,0.123153014868909,0.777473958596051
"129",75,"Airpore Old 2",2,7.109,70.222,0.101236079861012,0.123153014868909,0.822034929220157
"130",75,"Airpore Old 3",3,4.566,43.544,0.104859452507808,0.123153014868909,0.851456642124651
"131",78,"Airpore Medium 1",4,6.774,61.852,0.109519498156891,0.122895025236544,0.891162990089233
"132",78,"Airpore Medium 2",5,5.883,64.415,0.09132965924086,0.122895025236544,0.743151800205677
"133",78,"Airpore Old 1",1,6.645,68.194,0.0974425902572074,0.122895025236544,0.792892878044925
"134",78,"Airpore Old 2",2,6.958,69.204,0.100543321195307,0.122895025236544,0.818123605913129
"135",78,"Airpore Old 3",3,4.544,42.981,0.105721132593472,0.122895025236544,0.860255591224974
"136",81,"Airpore Medium 1",4,6.826,62.617,0.109011929667662,0.121237017516664,0.899163736460924
"137",81,"Airpore Medium 2",5,6.045,64.373,0.0939058300840414,0.121237017516664,0.774564006996741
"138",81,"Airpore Old 1",1,6.47,69.369,0.0932693277977194,0.121237017516664,0.769313941469234
"139",81,"Airpore Old 2",2,6.841,68.858,0.0993493856922943,0.121237017516664,0.819464118528309
"140",81,"Airpore Old 3",3,4.54,42.805,0.106062375890667,0.121237017516664,0.874834914807177
"141",84,"Airpore Medium 1",4,6.815,62.201,0.109564154917124,0.123282532239156,0.888724078968299
"142",84,"Airpore Medium 2",5,5.845,64.15,0.0911145752143414,0.123282532239156,0.739071250074488
"143",84,"Airpore Old 1",1,6.502,68.721,0.0946144555521602,0.123282532239156,0.767460351711607
"144",84,"Airpore Old 2",2,6.746,68.613,0.0983195604331541,0.123282532239156,0.797514121809437
"145",84,"Airpore Old 3",3,4.544,42.36,0.107271010387158,0.123282532239156,0.87012335355882
"146",87,"Airpore Medium 1",4,6.792,62.544,0.108595548733691,0.118935158657643,0.913065152132898
"147",87,"Airpore Medium 2",5,5.748,64.17,0.0895745675549322,0.118935158657643,0.753137832125604
"148",87,"Airpore Old 1",1,6.685,69.19,0.0966180083827143,0.118935158657643,0.812358679075131
"149",87,"Airpore Old 2",2,6.771,69.246,0.0977818213326402,0.118935158657643,0.822143951681324
"150",87,"Airpore Old 3",3,4.35,42.447,0.102480740688388,0.118935158657643,0.86165219641553
"151",90,"Airpore Medium 1",4,6.837,62.451,0.109477830619205,0.122569476645337,0.893189998159061
"152",90,"Airpore Medium 2",5,5.743,64.663,0.0888143142136925,0.122569476645337,0.724603846279632
"153",90,"Airpore Old 1",1,6.619,69.431,0.095332056286097,0.122569476645337,0.77777974496821
"154",90,"Airpore Old 2",2,6.902,68.883,0.100198887969455,0.122569476645337,0.81748646328472
"155",90,"Airpore Old 3",3,4.571,42.353,0.107926238991335,0.122569476645337,0.880531123614297
"156",93,"Airpore Medium 1",4,6.759,62.072,0.108889676504704,0.120128972823584,0.906439753419144
"157",93,"Airpore Medium 2",5,5.71,64.069,0.0891226646271988,0.120128972823584,0.741891506540064
"158",93,"Airpore Old 1",1,6.555,70.162,0.0934266412017901,0.120128972823584,0.77771947104711
"159",93,"Airpore Old 2",2,6.937,68.747,0.100906221362387,0.120128972823584,0.839982387184592
"160",93,"Airpore Old 3",3,4.53,42.479,0.106640928458768,0.120128972823584,0.887720305536752
"161",96,"Airpore Medium 1",4,6.98,62.994,0.110804203574944,0.121333435984294,0.913220685428263
"162",96,"Airpore Medium 2",5,5.814,62.766,0.0926297677086321,0.121333435984294,0.763431505563085
"163",96,"Airpore Old 1",1,6.413,71.328,0.0899085912965455,0.121333435984294,0.741004246415501
"164",96,"Airpore Old 2",2,6.751,69.025,0.0978051430641072,0.121333435984294,0.806085661966807
"165",96,"Airpore Old 3",3,4.29,41.6,0.103125,0.121333435984294,0.849930599619289
"166",99,"Airpore Medium 1",4,6.779,62.101,0.109160883077567,0.120553480683279,0.905497563893298
"167",99,"Airpore Medium 2",5,5.921,63.243,0.0936230096611483,0.120553480683279,0.776609759672694
"168",99,"Airpore Old 1",1,6.65,71.507,0.0929978883186261,0.120553480683279,0.771424332101636
"169",99,"Airpore Old 2",2,6.816,68.802,0.099066887590477,0.120553480683279,0.821767127991499
"170",99,"Airpore Old 3",3,4.388,42.171,0.104052547959498,0.120553480683279,0.86312354790375
"171",102,"Airpore Medium 1",4,6.991,62.721,0.111461870824764,0.120652804494519,0.923823290239614
"172",102,"Airpore Medium 2",5,5.761,62.389,0.0923399958325987,0.120652804494519,0.765336506013777
"173",102,"Airpore Old 1",1,6.525,72.028,0.0905897706447493,0.120652804494519,0.750830210903754
"174",102,"Airpore Old 2",2,6.968,69.109,0.10082623102635,0.120652804494519,0.835672502174865
"175",102,"Airpore Old 3",3,4.71,42.051,0.112006848826425,0.120652804494519,0.928340201420789
"176",105,"Airpore Medium 1",4,6.965,62.228,0.111927106768657,0.118891687657431,0.941420792100782
"177",105,"Airpore Medium 2",5,5.797,63.171,0.0917667917240506,0.118891687657431,0.771852040560341
"178",105,"Airpore Old 1",1,6.764,71.371,0.0947723865435541,0.118891687657431,0.79713214952947
"179",105,"Airpore Old 2",2,6.627,69.167,0.0958115864501858,0.118891687657431,0.805872877557707
"180",105,"Airpore Old 3",3,4.348,41.641,0.104416320453399,0.118891687657431,0.878247441101685
"181",108,"Airpore Medium 1",4,6.92,62.194,0.111264752226903,0.119202572739327,0.933408983296168
"182",108,"Airpore Medium 2",5,5.714,62.273,0.0917572623769531,0.119202572739327,0.769759077076368
"183",108,"Airpore Old 1",1,6.333,71.94,0.0880316930775646,0.119202572739327,0.738504975644047
"184",108,"Airpore Old 2",2,6.913,69.311,0.0997388581898977,0.119202572739327,0.836717328308065
"185",108,"Airpore Old 3",3,4.373,40.756,0.107297085091766,0.119202572739327,0.900123903587244
"186",111,"Airpore Medium 1",4,6.803,62.037,0.109660363976337,0.119887100465329,0.914696940293839
"187",111,"Airpore Medium 2",5,5.827,62.418,0.0933544810791759,0.119887100465329,0.778686620302187
"188",111,"Airpore Old 1",1,6.804,71.957,0.094556471225871,0.119887100465329,0.788712637630404
"189",111,"Airpore Old 2",2,6.847,69.287,0.0988208466234647,0.119887100465329,0.824282564511962
"190",111,"Airpore Old 3",3,4.485,41.396,0.108343801333462,0.119887100465329,0.903715253041713
"191",114,"Airpore Medium 1",4,7.092,62.216,0.113989970425614,0.119623757869984,0.952904109144496
"192",114,"Airpore Medium 2",5,5.553,62.546,0.0887826559652096,0.119623757869984,0.742182468985009
"193",114,"Airpore Old 1",1,6.582,72.739,0.090487908824702,0.119623757869984,0.756437604334843
"194",114,"Airpore Old 2",2,6.999,68.588,0.102044089345075,0.119623757869984,0.853041997359621
"195",114,"Airpore Old 3",3,4.345,41.216,0.105420225155279,0.119623757869984,0.881264951313919
"196",117,"Airpore Medium 1",4,6.789,62.53,0.108571885494962,0.119795371645654,0.906311187181006
"197",117,"Airpore Medium 2",5,5.604,61.591,0.0909873195759121,0.119795371645654,0.759522829020857
"198",117,"Airpore Old 1",1,6.697,73.684,0.0908881168231909,0.119795371645654,0.758694727305755
"199",117,"Airpore Old 2",2,7.017,69.389,0.101125538630042,0.119795371645654,0.844152301051866
"200",117,"Airpore Old 3",3,4.14,40.776,0.101530311948205,0.119795371645654,0.847531173812993
"201",120,"Airpore Medium 1",4,6.66,61.343,0.108569844970086,0.120537201344517,0.900716490502992
"202",120,"Airpore Medium 2",5,5.687,61.855,0.0919408293589847,0.120537201344517,0.762758951870808
"203",120,"Airpore Old 1",1,6.597,72.999,0.090371100973986,0.120537201344517,0.749736180747127
"204",120,"Airpore Old 2",2,6.979,67.982,0.102659527521991,0.120537201344517,0.851683350674215
"205",120,"Airpore Old 3",3,4.413,40.752,0.108289163722026,0.120537201344517,0.898387904432223
"206",123,"Airpore Medium 1",4,6.726,61.467,0.109424569281078,0.119682910902216,0.914287331885507
"207",123,"Airpore Medium 2",5,5.676,61.531,0.0922461848499131,0.119682910902216,0.770754856767152
"208",123,"Airpore Old 1",1,6.682,73.992,0.0903070602227268,0.119682910902216,0.754552672072876
"209",123,"Airpore Old 2",2,6.89,68.269,0.100924284814484,0.119682910902216,0.843263955176875
"210",123,"Airpore Old 3",3,4.475,39.957,0.111995395049678,0.119682910902216,0.935767639719106
"211",126,"Airpore Medium 1",4,6.84,61.836,0.110615175625849,0.120301659125189,0.91948171313864
"212",126,"Airpore Medium 2",5,5.648,61.257,0.0922017075599523,0.120301659125189,0.766420914145541
"213",126,"Airpore Old 1",1,6.801,72.688,0.0935642747083425,0.120301659125189,0.777747168149838
"214",126,"Airpore Old 2",2,6.752,67.637,0.0998270177565534,0.120301659125189,0.829805827138853
"215",126,"Airpore Old 3",3,4.43,40.237,0.110097671297562,0.120301659125189,0.915179990851098
"216",129,"Airpore Medium 1",4,6.82,60.625,0.112494845360825,0.11928450465707,0.943080123308848
"217",129,"Airpore Medium 2",5,5.801,59.9,0.0968447412353923,0.11928450465707,0.811880315165915
"218",129,"Airpore Old 1",1,6.666,74.247,0.0897814053093054,0.11928450465707,0.752666120108534
"219",129,"Airpore Old 2",2,6.96,68.266,0.101954120645709,0.11928450465707,0.854713870328893
"220",129,"Airpore Old 3",3,4.439,40.638,0.109232737831586,0.11928450465707,0.915732836763821
"221",132,"Airpore Medium 1",4,6.704,60.284,0.111206953752239,0.121183292561384,0.91767562509418
"222",132,"Airpore Medium 2",5,5.724,60.327,0.0948828882589885,0.121183292561384,0.782970046889313
"223",132,"Airpore Old 1",1,6.716,73.409,0.0914874197986623,0.121183292561384,0.754950768088101
"224",132,"Airpore Old 2",2,6.925,68.249,0.101466688156603,0.121183292561384,0.837299317521067
"225",132,"Airpore Old 3",3,4.325,39.912,0.108363399478853,0.121183292561384,0.894210721531294
"226",135,"Airpore Medium 1",4,6.71,60.842,0.110285657933664,0.121022368064545,0.911283258602618
"227",135,"Airpore Medium 2",5,5.677,60.17,0.0943493435266744,0.121022368064545,0.779602523364563
"228",135,"Airpore Old 1",1,6.734,74.18,0.090779185764357,0.121022368064545,0.75010254068026
"229",135,"Airpore Old 2",2,6.891,67.635,0.101885118651586,0.121022368064545,0.841870145833264
"230",135,"Airpore Old 3",3,4.283,39.68,0.107938508064516,0.121022368064545,0.89188891103956
"231",138,"Airpore Medium 1",4,6.844,61.278,0.111687718267567,0.120264600038824,0.928683238721223
"232",138,"Airpore Medium 2",5,5.752,59.388,0.0968545834175254,0.120264600038824,0.805345740860226
"233",138,"Airpore Old 1",1,6.449,74.855,0.0861532295771825,0.120264600038824,0.71636399696478
"234",138,"Airpore Old 2",2,6.981,67.805,0.102957009070128,0.120264600038824,0.856087402584725
"235",138,"Airpore Old 3",3,4.412,39.435,0.111880309369849,0.120264600038824,0.930284633497569
"236",141,"Airpore Medium 1",4,6.718,60.845,0.110411701865396,0.119714221924537,0.922293943780506
"237",141,"Airpore Medium 2",5,5.76,59.635,0.0965875744110003,0.119714221924537,0.806817877260109
"238",141,"Airpore Old 1",1,6.673,74.972,0.0890065624499813,0.119714221924537,0.743491967947532
"239",141,"Airpore Old 2",2,6.903,68.23,0.101172504763301,0.119714221924537,0.845116838558044
"240",141,"Airpore Old 3",3,4.52,39.302,0.115006869879395,0.119714221924537,0.960678422584506
"241",144,"Airpore Medium 1",4,6.95,60.701,0.114495642575905,0.119801393211798,0.955712112408301
"242",144,"Airpore Medium 2",5,5.733,59.557,0.096260725019729,0.119801393211798,0.803502550671918
"243",144,"Airpore Old 1",1,6.769,76.837,0.0880955789528482,0.119801393211798,0.735346865266444
"244",144,"Airpore Old 2",2,6.777,68.358,0.099139822698148,0.119801393211798,0.827534806067555
"245",144,"Airpore Old 3",3,4.573,39.531,0.115681363992816,0.119801393211798,0.965609504960446
"246",147,"Airpore Medium 1",4,7.077,60.928,0.116153492647059,0.120915419937787,0.960617700429124
"247",147,"Airpore Medium 2",5,5.695,60.143,0.0946909864822174,0.120915419937787,0.783117542253399
"248",147,"Airpore Old 1",1,6.957,76.519,0.0909185953815392,0.120915419937787,0.751918948206262
"249",147,"Airpore Old 2",2,6.946,68.023,0.102112520765035,0.120915419937787,0.844495440015624
"250",147,"Airpore Old 3",3,4.409,38.616,0.11417547130723,0.120915419937787,0.944258981740917
"251",150,"Airpore Medium 1",4,6.774,61.146,0.110784025120204,0.120574540982166,0.918801135113503
"252",150,"Airpore Medium 2",5,5.801,59.574,0.0973746936583073,0.120574540982166,0.807589171520956
"253",150,"Airpore Old 1",1,6.886,75.913,0.0907091012079617,0.120574540982166,0.752307248852626
"254",150,"Airpore Old 2",2,7.039,68.553,0.102679678496929,0.120574540982166,0.851586725195299
"255",150,"Airpore Old 3",3,4.302,39.477,0.108974846112927,0.120574540982166,0.903796483281197
"256",153,"Airpore Medium 1",4,6.862,61.354,0.111842748639046,0.120856556174831,0.925417306093462
"257",153,"Airpore Medium 2",5,5.725,58.845,0.0972894893363922,0.120856556174831,0.804999682397478
"258",153,"Airpore Old 1",1,6.719,76.776,0.0875143273939773,0.120856556174831,0.724117335160361
"259",153,"Airpore Old 2",2,6.896,68.5,0.100671532846715,0.120856556174831,0.832983629792361
"260",153,"Airpore Old 3",3,4.577,39.386,0.116208805159194,0.120856556174831,0.961543244630318
"261",156,"Airpore Medium 1",4,6.836,59.533,0.114827070700284,0.119798142324289,0.958504601761283
"262",156,"Airpore Medium 2",5,5.683,59.123,0.0961216447067977,0.119798142324289,0.802363399313825
"263",156,"Airpore Old 1",1,6.996,77.504,0.090266308835673,0.119798142324289,0.753486715940267
"264",156,"Airpore Old 2",2,6.938,68.006,0.102020409963827,0.119798142324289,0.851602604050917
"265",156,"Airpore Old 3",3,4.43,38.947,0.113744319203019,0.119798142324289,0.949466469147061
"266",159,"Airpore Medium 1",4,6.745,60.573,0.111353243194162,0.120137884696844,0.92687867341057
"267",159,"Airpore Medium 2",5,5.67,58.831,0.0963777600244769,0.120137884696844,0.802226210888238
"268",159,"Airpore Old 1",1,7.024,76.762,0.0915036085563169,0.120137884696844,0.761654900011079
"269",159,"Airpore Old 2",2,7.001,68.635,0.102003351059955,0.120137884696844,0.849052331138929
"270",159,"Airpore Old 3",3,4.495,38.558,0.116577623320712,0.120137884696844,0.970365206736277
"271",162,"Airpore Medium 1",4,6.823,60.687,0.112429350602271,0.119854598327881,0.938047869425108
"272",162,"Airpore Medium 2",5,5.668,59.112,0.0958857761537421,0.119854598327881,0.800017500300086
"273",162,"Airpore Old 1",1,6.671,77.431,0.086154124317134,0.119854598327881,0.718822018671708
"274",162,"Airpore Old 2",2,6.95,68.094,0.102064792786442,0.119854598327881,0.851571772884577
"275",162,"Airpore Old 3",3,4.467,39.104,0.11423383797054,0.119854598327881,0.95310350678441
"276",165,"Airpore Medium 1",4,6.981,60.944,0.114547781569966,0.120136617978345,0.953479326266816
"277",165,"Airpore Medium 2",5,5.714,59.138,0.0966214616659339,0.120136617978345,0.804263207104353
"278",165,"Airpore Old 1",1,6.826,77.795,0.0877434282408895,0.120136617978345,0.730363728540334
"279",165,"Airpore Old 2",2,6.886,68.088,0.10113382681236,0.120136617978345,0.841823488243947
"280",165,"Airpore Old 3",3,4.403,38.781,0.113534978468838,0.120136617978345,0.945048898324267
