"","Time","4","5","1","2","3"
"36",105,1.03030272938469,0.903046299145514,0.656834089180693,0.813291057878435,1.30302005737352
"37",108,1.05220335931711,0.890701390571532,0.637429056036834,0.760186733282422,1.30937753710711
"38",111,1.02179255056586,0.907459144436433,0.656215289265366,0.811291844870072,1.33590273006929
"39",114,1.01315659106304,0.893614165478846,0.656057064989734,0.804556666437762,1.3073916838159
"40",117,1.00669423223656,0.879106825173542,0.655524917656621,0.795133077645558,1.28876910447018
"41",120,1.00561829791988,0.863424852493562,0.643344307674748,0.777038959153499,1.27834964047255
"42",123,1.05078564782194,0.883946150128949,0.647251627199085,0.758967624551594,1.319484879933
"43",126,0.992369604992793,0.844506112762785,0.65301622176316,0.777875286652745,1.30311250310663
"44",129,1.02101454642447,0.883348651046651,0.652688269632765,0.791848309181488,1.27926928449624
"45",132,1.01917309884668,0.904665533357839,0.643738577908572,0.777591820502535,1.27908677883167
"46",135,1.01584882252482,0.876360028172552,0.643282796129292,0.771712553384623,1.33186052255851
"47",138,1.02092348166099,0.883995358098404,0.662051996931212,0.782285135824342,1.27886018968273
"48",141,1.07278577299036,0.890385762258641,0.654007962313263,0.756559914869818,1.30488545977506
"49",144,1.02804747742973,0.875599591478084,0.679441654166434,0.776705182127771,1.34694123031166
"50",147,1.02497359782645,0.852137032602795,0.619130487673887,0.782501969695618,1.30254278732856
"51",150,0.974783114993343,0.873083693914074,0.630355403028678,0.759434907456832,1.29236177587332
"52",153,1.03613695016291,0.872969566061007,0.642404387608446,0.771437528719391,1.31736890756574
"53",156,1.04092964466766,0.884378835830292,0.64928647839566,0.758774637401289,1.31224920502501
"54",159,1.03554306074321,0.846122778519636,0.663892942085301,0.743326344671567,1.30636927265535
"55",162,1.05506991721588,0.883102776317496,0.638308219721201,0.744245362799023,1.3097624244371
"56",165,1.01434588351649,0.875867899247328,0.636492455475533,0.757036818287287,1.27230194272325
"57",168,1.04013314912034,0.872914026847563,0.63224437820956,0.783114889141617,1.33308142500409
"58",171,0.995079003815106,0.881680791078856,0.60078285015527,0.764377163202406,1.29811472835434
"59",174,1.00737831550843,0.909493582952123,0.640887625064915,0.751650738291764,1.27188375552762
"60",177,1.01713953136153,0.882008248375421,0.639206736950373,0.751731805617951,1.34246195242751
"61",180,1.04688786591831,0.864704898795785,0.648838916084165,0.773430681436724,1.2889400118359
"62",183,0.985722361284612,0.849895978979118,0.642353689290666,0.757607031011864,1.2435140465349
"63",186,1.01029004818382,0.89084335495782,0.649231213679006,0.761507692011796,1.30445258681535
"64",189,1.02201377418084,0.892815489572012,0.653208141364291,0.783880503092955,1.28209013181096
"65",192,1.06489373116373,0.916547972936706,0.643483143212984,0.796522718537479,1.34199530772044
"66",195,1.03831708383538,0.9186031657004,0.646326667529265,0.763356828402693,1.35096275252999
"67",198,0.978873473224832,0.907872705079464,0.635034229188074,0.782599936231614,1.27087381467214
"68",201,1.03973790135008,0.898931863751099,0.644945041260335,0.79015895026961,1.30850137348403
"69",204,0.997250158383614,0.90484139421995,0.648352336697797,0.792231833037949,1.27545239329915
"70",207,1.06196324259857,0.914612497382552,0.640245532144495,0.785673032848119,1.28302826753711
"71",210,0.976202211055336,0.892291672946456,0.639141131856861,0.79465776060687,1.31016866483083
"72",213,1.01989445098235,0.913004796843975,0.656691428730221,0.786229086735424,1.30987085651345
"73",216,1.03640139972778,0.902589735821542,0.681843423780642,0.769089992053844,1.29555328111235
"74",219,0.993684814139426,0.900352593907344,0.645165262407967,0.802185233466651,1.30298592304062
"75",222,1.03040803913121,0.895466921896353,0.623193042042696,0.775610559102667,1.27598929966021
"76",225,1.04257976002714,0.91070296905361,0.647400236581137,0.796213145779379,1.28248359294708
"77",228,1.00362962914465,0.940357574502669,0.67345753586538,0.801317501053193,1.31031942799267
"78",231,1.02352638123663,0.904091913477536,0.66058360932657,0.805505941768648,1.27452727199964
"79",234,1.01668851026649,0.908749376853391,0.664100330880829,0.810105505256521,1.3143731968055
"80",237,1.05154380632143,0.885986450794447,0.644148485701715,0.78029111466157,1.32068960949759
"81",240,1.07063258612345,0.913658275384264,0.660118922754096,0.790578214666886,1.34181289954467
"82",243,1.04402590786735,0.922956522256548,0.639365577283722,0.769255365586958,1.34556417939519
"83",246,1.00505381720418,0.877637222867886,0.631699534323596,0.768015524716912,1.29903030716916
"84",249,1.04085425996209,0.896204938264158,0.651122028322045,0.79692227067143,1.26552367887038
"85",252,1.00947007682584,0.913691102624099,0.644920122006113,0.792379226773438,1.28130168503498
"86",255,1.04794356077277,0.908250651752349,0.622022176178006,0.781167042242609,1.27596106900124
"87",258,1.05973545456316,0.922722756223139,0.638226530393258,0.766441879808591,1.2249115996272
"88",261,1.04633994386882,0.902830126213351,0.636975804794732,0.782242501928942,1.31517319043154
"89",264,1.01812555902718,0.896983989401114,0.638024479711915,0.780791480155832,1.22141957101754
"90",267,1.0487428388851,0.919287670826127,0.66056853620013,0.781458272859581,1.32056747239554
"91",270,1.00551235056583,0.903684055380272,0.656400657534096,0.76232457336703,1.2624701585085
"92",273,1.03325073987261,0.88358707763381,0.631255418784862,0.766705665250569,1.2988052263094
"93",276,1.08030465853604,0.921575160910543,0.684203966277017,0.763843477054631,1.28527103771577
"94",279,1.02914588722432,0.932966549017018,0.631161607463278,0.77327168065853,1.26291914795529
"95",282,1.03792172887405,0.880839179913795,0.662733166926079,0.774242300315418,1.26885280529037
"96",285,1.03353620640497,0.893753808555022,0.648007639678651,0.779767693968913,1.31601150681912
"97",288,1.02100172335222,0.898524246638146,0.604327649611424,0.773613523847191,1.26130554771184
"98",291,0.98869223570606,0.873101510135311,0.639129614894357,0.794122247857863,1.28541149700263
"99",294,1.04825771687049,0.889533573907674,0.637708972895466,0.751877443786791,1.26199296871251
"100",297,0.988558235545343,0.876705454379441,0.601393193202809,0.751184051202487,1.27485305923309
"101",300,1.00093796683449,0.916436802075398,0.65192309358267,0.793379084028794,1.30027155256337
"102",303,1.01885870096575,0.919487350360521,0.657562957961301,0.792754278620081,1.30599160038597
"103",306,1.02870316670878,0.904465213593473,0.650145279729516,0.779995581583385,1.30231034645481
"104",309,1.05946445400481,0.911757377508973,0.638439607663217,0.790815551588614,1.26530373886227
"105",312,1.08607780747279,0.928978453860619,0.656089901932616,0.814013126464135,1.35807534137056
"106",315,0.981552303456035,0.910196388272354,0.628086358477394,0.780980282054773,1.2697911519648
"107",318,1.04776451419385,0.942569833163526,0.665157260476666,0.804899556366942,1.2676541115256
"108",321,0.998227437578374,0.903652601706888,0.633998751979673,0.765257033398211,1.30534622091346
"109",324,1.00531177264488,0.90972341317221,0.628798289356963,0.794584802287005,1.24997005402275
"110",327,0.978252554834373,0.904664942144682,0.62480541859462,0.763373094940125,1.27005892436064
"111",330,0.990602118523472,0.922991350904101,0.645894222713588,0.785504942476626,1.26241561141114
"112",333,0.987944957888503,0.887423379708785,0.638751244559708,0.816014674972069,1.29860941191177
"113",336,0.997331395025703,0.890552643629158,0.626101068339965,0.785435253521346,1.26436302549599
"114",339,1.05262267163394,0.895745874443173,0.630595197177885,0.808252491779231,1.29641171740277
"115",342,1.04613718498411,0.914360246316879,0.63959786388947,0.802605838953744,1.31375947594222
"116",345,0.992824650119957,0.88314172309595,0.632329389385802,0.791797417635836,1.27789007234226
"117",348,1.06773141886654,0.885089798627378,0.644591507940054,0.791524782045113,1.23729857701391
"118",351,1.00132669034681,0.921970665647824,0.652331283480335,0.771371386103303,1.28597166920097
"119",354,1.02128254208477,0.887240648936086,0.647734711397367,0.787434529277038,1.23328494009952
"120",357,1.04063389560851,0.893912000925057,0.622125874286253,0.798238215286386,1.25753141664167
"121",360,1.0382583980802,0.914610542874934,0.624884298667699,0.812960830821388,1.30027783324187
"122",363,1.02045209374226,0.885141231734881,0.65919735670777,0.788917802780052,1.26957042146521
"123",366,1.01532464304253,0.874004224819237,0.662179294193318,0.786128916477306,1.284374861406
"124",369,1.04895380816335,0.894921072510066,0.623602552800351,0.771765755444152,1.30011272514632
"125",372,1.03208253816468,0.936597228026872,0.659900114269034,0.824679863144256,1.31298009377189
"126",375,1.02667775282287,0.905028169331823,0.653788219814607,0.772959077578429,1.31480816219573
"127",378,1.01438614655892,0.871196562898927,0.615095317849607,0.769158490253424,1.24952346088058
"128",381,1.03931807607868,0.918267365832805,0.631122047457018,0.781765227243293,1.27940384689174
"129",384,1.01499061843832,0.901774466243419,0.617668405798946,0.785754361831761,1.30095211857048
"130",387,0.985188311540291,0.909907253442133,0.641649987204855,0.799937974099397,1.26380652085707
"131",390,1.02930797931854,0.938478256401847,0.645568114897672,0.818848254075683,1.30559863076834
"132",393,1.05354360990288,0.899794265774046,0.64635454189253,0.778209278971071,1.29700535068937
"133",396,0.983029957179412,0.887617994020416,0.612803222248027,0.795189082280596,1.24414600511566
"134",399,1.07392270231874,0.906069096443371,0.639870826315954,0.824474307775301,1.28603977019937
"135",402,1.02188409394651,0.917403543555784,0.639020221980716,0.800789043863313,1.27633123337127
"136",405,1.00350448196882,0.850669720201081,0.624563960277461,0.815384422799059,1.26640893864449
"137",408,1.03661365955464,0.894314764603729,0.652127623620697,0.793704184849359,1.2990490677959
"138",411,1.00992951189127,0.903774802113505,0.647401416597036,0.806249773863013,1.31111484423302
"139",414,0.990942699506924,0.874754316780261,0.648069410321331,0.760760114066237,1.27795223398924
"140",417,1.01793852053937,0.909883559156905,0.620767948211935,0.767532989876137,1.2843453502893
"141",420,1.02204623065957,0.904655806184789,0.655821948280585,0.810423968755934,1.26213551370183
"142",423,0.987391375748009,0.898415918383571,0.631386648872904,0.776758736298442,1.27249503880231
"143",426,1.00587046849769,0.907783363403065,0.638746089747268,0.809009300178119,1.30522828913999
"144",429,1.0119671056136,0.875535761511534,0.648780127529917,0.77050798158257,1.29908583201275
"145",432,1.02509963970235,0.879140435117095,0.642167881217913,0.781473936867119,1.2652443259782
"146",435,1.01239217719249,0.88686604915984,0.639519759982685,0.790073275254715,1.22698414767048
"147",438,1.03569797459049,0.913471030525563,0.626689635226446,0.799428703953648,1.25162612961442
"148",441,1.03198688773271,0.895718176323851,0.641383591216125,0.796137440431855,1.28121035618265
"149",444,1.03861581546183,0.889484411792128,0.589219141256324,0.802663144137264,1.30728514388407
"150",447,1.0209911089588,0.894524428200407,0.620435593135723,0.763824669964487,1.2109326448492
"151",450,0.997968735594693,0.911910429653256,0.632010497463997,0.795470486296029,1.28849150274793
"152",453,1.08435134342648,0.897891072049806,0.622189336753888,0.807942425385165,1.28168936187341
"153",456,1.0268189337429,0.904717886512345,0.637468110981292,0.735713482297038,1.31248080412211
"154",459,1.01608799388331,0.878624114494224,0.641699962701696,0.801710347397369,1.3163086218477
"155",462,1.06707820435228,0.898733500811405,0.636452205997171,0.813398355033768,1.31608998801554
"156",465,1.00256689468192,0.920751067239711,0.628383175787435,0.829351167266502,1.29293232266351
"157",468,1.01865545752295,0.8858487003267,0.635026447862384,0.802959194637698,1.28374173360049
"158",471,1.00627727095914,0.917243066327638,0.628096980549677,0.7947163925244,1.2590566405369
"159",474,1.042054626807,0.911756560713941,0.657332009107102,0.812641360524074,1.31373598623324
"160",477,1.02387114844329,0.869811042859936,0.615100565037779,0.808608466522197,1.30471533535729
"161",480,1.03890461491871,0.902327738174818,0.638889135904021,0.7864545315262,1.31716237993678
"162",483,1.03503679429182,0.919365504612046,0.636125583897289,0.810089953583279,1.28611184890712
"163",486,0.995410397137904,0.919497395961714,0.628721377521846,0.785060847838965,1.29259204698127
"164",489,0.99517510169445,0.902872508617341,0.611126063807964,0.798042414411365,1.28601672300235
"165",492,0.986063494874433,0.914576712247532,0.626104979919885,0.790221157136303,1.28134954146286
"166",495,1.00995324942951,0.896813313922743,0.610049055539229,0.820088402268163,1.27820512502522
"167",498,1.00106248323516,0.881164466629914,0.643856226565314,0.811533386001034,1.29714774595794
"168",501,1.01985084313618,0.888854297543913,0.621759354548415,0.804635420530478,1.30580789583796
"169",504,1.01686907274514,0.910347424864072,0.627479705805618,0.824241164141906,1.33055128321156
"170",507,0.9945079350864,0.881076216762317,0.641128466317828,0.78950200662863,1.31991559697357
"171",510,1.01086170235182,0.876062644367207,0.63444988078921,0.773349523517838,1.26685270101503
"172",513,1.00224455989181,0.903532842888337,0.644192329047585,0.81596790300166,1.29944015380726
"173",516,1.02776106533571,0.881884371380742,0.632840764312576,0.809564095089459,1.31569221246012
"174",519,1.02329281349594,0.886092430877724,0.642726892747693,0.812933639906534,1.33786447369821
"175",522,1.00618390145759,0.867628828057408,0.631419392904441,0.778476679827296,1.27894332584241
"176",525,1.0149845080971,0.863524246395735,0.623378969969927,0.783650369415793,1.24555624297049
"177",528,1.00612428356605,0.890197188525393,0.64349661988264,0.779050973002416,1.30397967584582
"178",531,1.01356346819381,0.862839740655542,0.632016922770482,0.796463625222489,1.26046323654582
"179",534,1.05261528380177,0.857608056654242,0.610146464060498,0.793067595948353,1.23792533104383
"180",537,0.976698329137769,0.857368501549645,0.616558682737692,0.800892929792061,1.24528812098007
"181",540,1.06637532486168,0.877131579638649,0.631084591929656,0.819552116986831,1.29876902518492
"182",543,1.01563856446231,0.898345042385929,0.636339432586666,0.802054449937056,1.28778000300647
"183",546,1.01525875028545,0.879393881834956,0.643479618354571,0.799905861101042,1.26528464168385
"184",549,1.00259462324293,0.875117796081215,0.629250878910953,0.80583019776486,1.27168146344557
"185",552,0.965447320866312,0.883168165433718,0.632030068344238,0.790685754940692,1.27441205265941
"186",555,1.01555764248919,0.902073945845841,0.640985571521055,0.769672949836498,1.31919140838368
"187",558,1.00134242968868,0.880983788991896,0.630723526604428,0.799425623504264,1.29226023586151
"188",561,1.01245922963824,0.869855387507589,0.630664876548042,0.783199730357897,1.30770589482072
"189",564,0.976827347427668,0.903648643852535,0.653266206101448,0.800946428775249,1.30298067788151
"190",567,1.01485882896926,0.854229000166206,0.639133446790824,0.805092983337294,1.31709008568
"191",570,1.03754548625405,0.876069087040058,0.638066656973193,0.799488086448752,1.30756322767841
"192",573,1.06681693319907,0.866831248343395,0.645694167607029,0.799318692198758,1.27413346383813
"193",576,1.02807059109323,0.884452044853632,0.665035625570986,0.821027650492913,1.30801743545329
"194",579,0.967393182515967,0.85525752146673,0.618810217763248,0.782477453988811,1.27633571075705
"195",582,0.976405811632607,0.86158443258447,0.630701372716152,0.805116036422356,1.28067959058047
"196",585,1.02469906691163,0.901181527598162,0.659596768090313,0.82568400268957,1.32135115982771
"197",588,1.04003626587271,0.871944681158427,0.637447336156338,0.79759608339115,1.27845318062479
"198",591,0.991500711744862,0.858226619526426,0.634646186305851,0.78541243696363,1.29734257562133
"199",594,0.976430540645415,0.858371319146136,0.625198458569141,0.806163590742082,1.28229803577764
"200",597,1.00353416191305,0.888666552275177,0.635699883095031,0.765402545239188,1.23318253029454
"201",600,1.00476324639425,0.894200763775232,0.649299402300275,0.797507826488835,1.31146170075637
"202",603,1.00309567559554,0.865971209660903,0.63021069544492,0.797311821710324,1.3086726168457
"203",606,1.05328919514534,0.861428212113643,0.619271417207717,0.800670674813539,1.25012188355805
"204",609,1.0129339394346,0.867979014363916,0.637121891194829,0.814873420743763,1.25211994002998
"205",612,1.05386963093031,0.876129868498438,0.61778552262195,0.786625324303001,1.30689376151021
"206",615,0.999307881888313,0.879824831634307,0.653403880566645,0.788133718434132,1.27143970498816
"207",618,1.02137277482714,0.89417259995153,0.634566699492951,0.805103974162122,1.30770630082654
"208",621,1.0637530462964,0.878902737993648,0.639201064302675,0.811979246536968,1.30238344653788
"209",624,0.98647654223232,0.865624809538111,0.617495646665989,0.769817222435785,1.24573559417542
"210",627,1.00957366660552,0.868000755277774,0.664418313255172,0.830301509920231,1.28135720268202
"211",630,1.04129406784551,0.879817716489633,0.633777348908849,0.778280938109777,1.27836520501948
"212",633,1.0593641409168,0.868208060067454,0.623422088277998,0.815595599052776,1.2847601499887
"213",636,1.0155060212568,0.857799680353922,0.615701790683954,0.790296626624408,1.26738042123286
"214",639,1.02371660648814,0.881052240239382,0.639864979466231,0.814446783987006,1.307878145528
"215",642,1.00836931139192,0.881610298174971,0.626903020028438,0.778780488062229,1.31284238604258
"216",645,1.02844682231548,0.862474101409595,0.645634781782097,0.80469343981839,1.27069782367985
"217",648,0.992157172536435,0.853600417593181,0.634727266856076,0.783917613301105,1.28462440497812
"218",651,1.0365905110143,0.873332618530451,0.64039316483587,0.760301047957263,1.29703628168326
"219",654,1.07084396619487,0.869167425804643,0.644291308845643,0.797011273464132,1.30819881562942
"220",657,0.998309058260175,0.846470902187977,0.621597442291846,0.795830124994224,1.29794004830414
"221",660,0.983635102302083,0.864335909578992,0.626774055660632,0.789522248833903,1.23854082335222
"222",663,1.01237699310394,0.868610263460166,0.635988888892208,0.769534117598938,1.24856289050344
"223",666,1.01706736903157,0.858724716297948,0.625342993845226,0.819310383478119,1.23605324082515
"224",669,1.01200070431416,0.889652536809114,0.612575991979645,0.780774812680602,1.30247159214883
"225",672,1.01907018469014,0.866879331513437,0.641160142246453,0.864087671912084,1.2844824192951
"226",675,0.98462988876875,0.871466056056624,0.622014802118301,0.805514208385057,1.28303714712999
"227",678,1.0461512786443,0.87801965104826,0.651001932230901,0.81942119663888,1.27999694863536
"228",681,0.992057139949943,0.849859996980192,0.633425809527938,0.79081250624645,1.26788714712177
"229",684,1.0054043767263,0.868021661857901,0.635585046989428,0.795087033148838,1.239012219975
"230",687,1.06161980261164,0.862629178231178,0.613353421882963,0.787793110570656,1.28404992590214
"231",690,1.0193581523544,0.893537855951896,0.666223229358246,0.82758240060904,1.29513198803606
"232",693,1.01471966212898,0.867132600482705,0.643066293668425,0.805639817050996,1.24148605396117
"233",696,1.00292468190502,0.838890847656214,0.623021502573333,0.787577458996226,1.29555641086176
"234",699,1.02813432873137,0.887144058288946,0.636434892266796,0.808190434087576,1.25909452412977
"235",702,1.00915327570734,0.869275637158647,0.645936089998014,0.796453508392143,1.29027778057844
"236",705,1.04376398108374,0.837857956080784,0.660184396779038,0.806835457082067,1.28865408813695
"237",708,1.02527554615314,0.869303739705881,0.64911490724498,0.815118943291543,1.28959778456875
"238",711,0.996973905013779,0.866423309157627,0.622506068501836,0.787933183823852,1.28136162584258
"239",714,1.03204206436144,0.883290591577024,0.63072287952008,0.816995862574597,1.25000596354117
"240",717,1.02822916128736,0.904999079141536,0.655221742132528,0.820010239957906,1.3081318490645
"241",720,1.01916648492876,0.874533310263714,0.644206898606839,0.807650312503682,1.25277964440641
"242",723,1.02476083507512,0.870820198689844,0.647796496217241,0.81175669103652,1.27160135405661
"243",726,1.06513583264028,0.84965299126873,0.632499956450137,0.801486649171441,1.25425398530557
"244",729,1.03243423713231,0.850850402466555,0.624244191345421,0.79059030972235,1.3096911150555
"245",732,0.97577230391225,0.868212707549695,0.632881777951167,0.806617627032794,1.2755384447105
"246",735,1.0581363110932,0.857345722958919,0.632572652820365,0.815900233088493,1.27564368051195
"247",738,0.986165435804743,0.84054097953584,0.609897009830605,0.796575931383522,1.29261116552058
"248",741,0.980111447518714,0.867450042174109,0.624874694848547,0.799446477163405,1.32125445424813
"249",744,1.02993109114849,0.877635374753274,0.639166822425631,0.787381544465887,1.28198988628116
"250",747,1.00954275655805,0.833703305082083,0.620597575913149,0.854660882015634,1.29406761326782
"251",750,1.05692994150297,0.877632899770213,0.646326458185613,0.792662061784438,1.27158143043939
"252",753,1.05720954816743,0.843243867514325,0.643795523871555,0.78028993928259,1.30526067527792
"253",756,1.02892591395148,0.85041059526999,0.639337546173375,0.818301875167546,1.28276453663098
"254",759,1.06023878949156,0.859459833087368,0.643405313480472,0.787887042892305,1.31592484422178
"255",762,1.02934176753891,0.873949500339189,0.605122878705102,0.776495004186342,1.25905302947482
"256",765,1.00427961582396,0.850708412544497,0.628824525952687,0.787915866129943,1.27135749495998
"257",768,1.04024277815797,0.874060743990144,0.653523734245865,0.801062671677412,1.26222533855229
"258",771,1.05419203627593,0.827633061388625,0.636266946414356,0.780210367762216,1.26994930764806
"259",774,0.987652304188869,0.863701445355232,0.614567479117253,0.807531862334468,1.26984038007499
"260",777,1.04662593750734,0.894305857864288,0.668484791867165,0.817779912881373,1.28839496974058
"261",780,1.00410128216552,0.882937363781043,0.643161450397629,0.830463861486537,1.30635803261129
"262",783,1.04017715794734,0.858479229130037,0.638244872168757,0.815646850571409,1.30702649260916
"263",786,1.0687260860859,0.866358238465487,0.622625463895941,0.788747661228576,1.25330041255369
"264",789,1.00924083264079,0.85026869487622,0.632295332937062,0.828899326988828,1.31373688098
"265",792,1.01584403236307,0.862623001076538,0.644330319506152,0.813921359240615,1.26264824380247
"266",795,1.02722305173587,0.867155655968219,0.6369554465048,0.774107826646875,1.24623097247937
"267",798,1.04802053925098,0.882705347079039,0.652565005761148,0.824256460842081,1.25778319515011
"268",801,1.035796037438,0.831772222271854,0.614498050373399,0.804897078152002,1.2792979262123
"269",804,1.04627172103853,0.834551474645673,0.636801927506053,0.828346538570791,1.24206653309097
"270",807,0.990042825918205,0.854590371769586,0.595741191115049,0.806212948725479,1.30287550752125
"271",810,1.02887068923482,0.840656419434599,0.649181423703254,0.783540669722255,1.28983991112837
"272",813,1.03766306880432,0.879158676430085,0.624536941955336,0.820988896345343,1.25375845502501
"273",816,1.0199764164469,0.88114254578514,0.638613143873244,0.825640721647263,1.28692225014973
"274",819,1.01841752572283,0.881777786252215,0.632597727506979,0.835932823140869,1.26422992055901
"275",822,1.02966414119577,0.845102234586236,0.645015964152303,0.791526418427726,1.25480477734766
"276",825,1.06688392196713,0.867142705947428,0.651632733124135,0.814398702903883,1.2649749418944
"277",828,1.04432222259372,0.857999032075529,0.624549722496055,0.793627757510657,1.27970804027337
"278",831,1.00272789023096,0.874582727303142,0.622511916263064,0.847904556498782,1.29750479146754
"279",834,1.00042330902158,0.864951198544308,0.619736278169043,0.819215555408839,1.27670074683774
"280",837,1.0450472153789,0.860339391914437,0.634952393300218,0.818133640278108,1.27386458017546
"281",840,1.07895904740902,0.873930295297472,0.63715646149967,0.825199201675827,1.26699447861537
"282",843,1.03161107960068,0.880174301821161,0.643672838401056,0.829046717680214,1.29737300157905
"283",846,1.02224213210198,0.84240651562635,0.642623944329681,0.806191508749594,1.27897720013045
"284",849,0.999514508185753,0.873038464217775,0.635106345848139,0.813407934808799,1.25956676034367
"285",852,1.04957251853422,0.817943533327066,0.625995255351806,0.808871659590947,1.25785836097524
"286",855,1.003328699036,0.869882228409438,0.636483529038566,0.812547978317427,1.24125929002054
"287",858,1.01245805404744,0.840659381053248,0.636371734865386,0.813702269283642,1.23464797119157
"288",861,0.971184191113437,0.858115100416607,0.637222627191561,0.808031393726078,1.2626877086623
"289",864,1.04295670682262,0.857311559932099,0.647084630130971,0.830373496611095,1.287482756298
"290",867,0.989950493619107,0.853348300701211,0.626187657863234,0.807972535556122,1.23251162115209
"291",870,0.998377304282175,0.83992861724192,0.619368413489069,0.80928777215746,1.23150597221009
"292",873,1.03191067637244,0.819863306545095,0.648095847861755,0.789255227874131,1.29584340556993
"293",876,0.995765995144349,0.86479366744825,0.632343099687179,0.803149674420599,1.26099203209785
"294",879,0.992410529098841,0.838006672804025,0.62120214557252,0.817716917631978,1.29915684602416
"295",882,0.986815925157118,0.856044188544679,0.618475446275717,0.822789682593121,1.2492604250798
"296",885,1.01714856933073,0.860594387449603,0.634513802348473,0.81759002033359,1.30450192300252
"297",888,1.04450467235405,0.840503304707314,0.633451308972262,0.79713015512238,1.27865407644811
"298",891,1.00426668821469,0.856330111618344,0.639732253272057,0.821239502090828,1.25163081789953
"299",894,1.04111455360133,0.874192924875886,0.609497727781022,0.804417346022846,1.27287305549997
"300",897,1.01360792459553,0.847895212868246,0.627763232043562,0.796200891404312,1.23379018201254
"301",900,1.04354582662216,0.857594357663285,0.612624511176495,0.822911897080973,1.25744930854931
"302",903,1.02103218333962,0.869309111577347,0.639254503657479,0.825615672369899,1.30630078575063
"303",906,0.99249465690406,0.842931307594612,0.6333881239181,0.809484091643258,1.25417576699327
"304",909,1.0074807185583,0.854947914012445,0.623870493530065,0.789784707834253,1.28959749628205
"305",912,1.06596619776144,0.85094497432135,0.625634696947121,0.831403482755928,1.2984815999995
"306",915,1.00666728938258,0.868629664035502,0.635280753310748,0.802198400616818,1.24293007063328
"307",918,1.09800139938202,0.847015507208236,0.609675358542839,0.810284829911631,1.25088350502289
"308",921,1.01131199002704,0.861734580300511,0.636143152171681,0.80388669041666,1.25850934918247
"309",924,1.03746888921562,0.864861435543532,0.647895456256982,0.813894027414454,1.26858855176706
"310",927,1.03399604419893,0.865902516288038,0.633059394047407,0.828710974140715,1.30346431638739
